iter,rec,pre,oa,f1_score,iou,kc
500,0.799667706789268,0.7280870615707815,0.9745810106396675,0.7622004826000037,0.6157705443293512,0.7488044947140229
1000,0.8846942558760101,0.7490678061076331,0.9790285676717758,0.8112515289043388,0.682441701192359,0.8002300054278869
1500,0.8147354195750245,0.8745109483825857,0.9846065118908882,0.8435655780806958,0.7294538817693197,0.835481209940707
2000,0.8331450777239963,0.8836714992931703,0.985912874341011,0.8576647847147706,0.7507995667459314,0.8502612716506484
2500,0.8826656877277477,0.8522717291069132,0.98622877150774,0.8672024761280037,0.7655405823662409,0.8599426660778542
3000,0.8496013432134011,0.8780541962203975,0.9863274991512299,0.86359347392536,0.7599335749226757,0.856398591440582
3500,0.8756693945813683,0.8741749189373552,0.9872455820441246,0.874921518571886,0.7776537663944189,0.8682017001136474
4000,0.8880404426578484,0.8714795731926985,0.9876250252127647,0.8796820712166907,0.785207527806009,0.8731597434995418
4500,0.8637491069254322,0.9026949816923443,0.9883160293102264,0.8827927125312414,0.790178082825948,0.8766474145853319
5000,0.8680556093858206,0.8970893353419843,0.9882056564092636,0.8823336938869804,0.7894428677514037,0.8761271432993631
5500,0.8625426427109393,0.9018769001945671,0.9882170408964157,0.8817713315652532,0.7885429487329481,0.8755741187135281
6000,0.8696316620437641,0.90412188478198,0.9886608496308327,0.8865414462568925,0.7962051602878355,0.8805760330489382
6500,0.8947484655936853,0.8858719120003545,0.9887660816311836,0.8902880635858612,0.8022695209197158,0.8843681686544094
7000,0.9018613246242871,0.8774110267026966,0.9885816425085068,0.8894681808458326,0.8009389424999033,0.8834492496551353
7500,0.9038505499584267,0.8759892555423258,0.9885836467146873,0.8897018348871502,0.8013179367874769,0.8836836803552591
8000,0.8906983495762604,0.8973386187386903,0.9892408549785614,0.8940061541063268,0.8083283260802825,0.8883390327727431
8500,0.8893137457796056,0.8998893292893189,0.9893214926123619,0.8945702825673405,0.8092511612994843,0.8889464172022057
9000,0.8961583716462628,0.894254593366999,0.9893117249011993,0.8952054703458034,0.8102913675957508,0.8895741630998951
9500,0.9045369284962635,0.8733360765905361,0.9884538576006889,0.8886627222573902,0.7996336846204559,0.8825759124434331
10000,0.9006612956656358,0.8929498104948362,0.9894390180706978,0.896788975628375,0.8128897879163007,0.8912238648803705
10500,0.9186585124174843,0.8713914431508276,0.9889493212103844,0.8944009237374774,0.8089740150299323,0.8885748050624633
11000,0.8991455004033004,0.8910341894872685,0.9892607778310776,0.8950714687551322,0.810071822244195,0.8894123755008814
11500,0.9069428366461494,0.8923301937374429,0.9896847233176231,0.8995771775234236,0.8174832065904122,0.8941406836714798
12000,0.8995870467075257,0.9021520571965393,0.9899143427610397,0.9008677261386296,0.8196172085583331,0.8955546328476481
12500,0.9011105935280339,0.8957653491825909,0.9896207451820374,0.8984300209908956,0.8155905100092332,0.8929610076221177
13000,0.9067655745988752,0.8951958949432129,0.9898424968123436,0.9009435926096834,0.819742814428381,0.8955906071287526
