iter,ce_loss,ds_loss,final_loss
10,0.446167,0.371206,1.526214
20,0.116507,0.151251,0.760512
30,0.174834,0.143783,0.839512
40,0.161401,0.203695,0.863199
50,0.068348,0.032102,0.540589
60,0.204423,0.124299,0.700499
70,0.289923,0.199383,0.903523
80,0.101153,0.083825,0.549215
90,0.083991,0.062261,0.465771
100,0.087899,0.061483,0.434356
110,0.046453,0.034610,0.438211
120,0.106461,0.058123,0.450205
130,0.057508,0.041339,0.366202
140,0.097619,0.070392,0.455246
150,0.073154,0.052871,0.498691
160,0.031455,0.021697,0.253187
170,0.044835,0.036765,0.402570
180,0.070001,0.047447,0.335327
190,0.084094,0.060730,0.405338
200,0.074402,0.056585,0.363580
210,0.086457,0.064401,0.441717
220,0.044959,0.032628,0.286076
230,0.057995,0.044624,0.303561
240,0.053845,0.036203,0.316493
250,0.065375,0.046197,0.316705
260,0.087058,0.069585,0.369613
270,0.068908,0.049620,0.312913
280,0.048340,0.035597,0.275416
290,0.051971,0.040501,0.228068
300,0.076113,0.059551,0.317141
310,0.070694,0.056963,0.326857
320,0.050902,0.035140,0.275646
330,0.025302,0.020844,0.226118
340,0.058249,0.042801,0.267902
350,0.064930,0.053547,0.352242
360,0.020393,0.015627,0.191635
370,0.013927,0.012212,0.274372
380,0.063045,0.044354,0.277392
390,0.086332,0.066750,0.333337
400,0.085848,0.066124,0.363326
410,0.063546,0.047697,0.278979
420,0.036296,0.031788,0.258110
430,0.181315,0.143149,0.578436
440,0.041653,0.035354,0.256861
450,0.047208,0.033181,0.276515
460,0.058724,0.045100,0.310742
470,0.072545,0.062517,0.353807
480,0.073129,0.061305,0.332158
490,0.027439,0.023528,0.140384
500,0.024480,0.019017,0.219817
510,0.038636,0.034705,0.233893
520,0.062970,0.045247,0.361608
530,0.031656,0.029758,0.250436
540,0.042701,0.030976,0.201445
550,0.031436,0.027009,0.236026
560,0.095194,0.069636,0.346035
570,0.054516,0.041843,0.245633
580,0.019667,0.017117,0.198187
590,0.059777,0.041446,0.261971
600,0.027923,0.022310,0.228377
610,0.038353,0.028656,0.269667
620,0.021149,0.016555,0.209399
630,0.057286,0.044202,0.255665
640,0.014491,0.011548,0.160256
650,0.037653,0.030529,0.201646
660,0.027954,0.021931,0.210610
670,0.023010,0.015841,0.177356
680,0.041241,0.032465,0.237633
690,0.036335,0.030901,0.234024
700,0.075899,0.056555,0.291949
710,0.050948,0.035457,0.251665
720,0.040177,0.030521,0.252129
730,0.324527,0.227508,0.838347
740,0.039388,0.031144,0.212709
750,0.060162,0.044286,0.255400
760,0.083540,0.065599,0.304810
770,0.068152,0.053305,0.289258
780,0.065098,0.057292,0.296812
790,0.014634,0.011075,0.161765
800,0.034094,0.025978,0.205069
810,0.045066,0.033785,0.243341
820,0.040668,0.030694,0.215562
830,0.019797,0.015521,0.276637
840,0.077243,0.060646,0.309982
850,0.092793,0.072179,0.336969
860,0.045805,0.029828,0.331638
870,0.078940,0.059087,0.298285
880,0.033174,0.025313,0.198852
890,0.092448,0.070594,0.344386
900,0.080727,0.062797,0.301783
910,0.036695,0.028312,0.238183
920,0.025366,0.018918,0.185785
930,0.057506,0.044180,0.267832
940,0.064993,0.047395,0.306572
950,0.014089,0.010182,0.207129
960,0.019316,0.014588,0.152980
970,0.052861,0.037692,0.254965
980,0.053529,0.038275,0.274282
990,0.028242,0.022230,0.182858
1000,0.058019,0.042851,0.262966
1010,0.080970,0.060946,0.326510
1020,0.022450,0.017230,0.163927
1030,0.104426,0.077540,0.352837
1040,0.065429,0.052881,0.267506
1050,0.057991,0.045352,0.240420
1060,0.061866,0.045273,0.266120
1070,0.018365,0.012839,0.196826
1080,0.036697,0.026335,0.193126
1090,0.011204,0.007836,0.169966
1100,0.033092,0.024520,0.320584
1110,0.018575,0.013670,0.150349
1120,0.052439,0.038286,0.238789
1130,0.051291,0.037759,0.244381
1140,0.044567,0.033676,0.262434
1150,0.042262,0.032645,0.251816
1160,0.019551,0.015401,0.299467
1170,0.013975,0.010561,0.158140
1180,0.041994,0.028960,0.280220
1190,0.029272,0.022580,0.183860
1200,0.028196,0.021439,0.176702
1210,0.028009,0.020835,0.178210
1220,0.066704,0.051599,0.271753
1230,0.037611,0.027292,0.203385
1240,0.075806,0.057208,0.326169
1250,0.056324,0.041742,0.232049
1260,0.043973,0.034319,0.227336
1270,0.067967,0.053251,0.272378
1280,0.035254,0.027581,0.208192
1290,0.064428,0.050841,0.254970
1300,0.037355,0.027278,0.244391
1310,0.067057,0.049461,0.275312
1320,0.058204,0.045446,0.261268
1330,0.041976,0.030732,0.189259
1340,0.031052,0.022080,0.202705
1350,0.047787,0.036343,0.215764
1360,0.047388,0.035850,0.174731
1370,0.066461,0.048255,0.283679
1380,0.032311,0.022964,0.194367
1390,0.043657,0.031230,0.215664
1400,0.055188,0.042223,0.253252
1410,0.032292,0.025040,0.218225
1420,0.024045,0.017093,0.194437
1430,0.025372,0.018630,0.199377
1440,0.020609,0.018420,0.261815
1450,0.026318,0.020092,0.159511
1460,0.029817,0.021576,0.131700
1470,0.025672,0.019939,0.163763
1480,0.042587,0.032552,0.215535
1490,0.047454,0.036330,0.219884
1500,0.114701,0.096047,0.384863
1510,0.059438,0.041394,0.277957
1520,0.010747,0.007945,0.070889
1530,0.030939,0.023205,0.172842
1540,0.037722,0.028696,0.186911
1550,0.049367,0.038188,0.245364
1560,0.048215,0.036178,0.213516
1570,0.065784,0.043335,0.304035
1580,0.005375,0.004147,0.163281
1590,0.007554,0.005733,0.170851
1600,0.000912,0.001095,0.236104
1610,0.040801,0.029398,0.202789
1620,0.033951,0.028437,0.190578
1630,0.044133,0.034745,0.224940
1640,0.015154,0.012501,0.214790
1650,0.046498,0.035956,0.212009
1660,0.043424,0.033500,0.183282
1670,0.027456,0.019181,0.200434
1680,0.001961,0.001480,0.112855
1690,0.026849,0.020016,0.206641
1700,0.017631,0.014169,0.155662
1710,0.038945,0.029931,0.194412
1720,0.020342,0.015215,0.099459
1730,0.080649,0.060799,0.292729
1740,0.040484,0.031118,0.170177
1750,0.031223,0.027317,0.179389
1760,0.090533,0.069580,0.292557
1770,0.055811,0.042184,0.258217
1780,0.021584,0.017154,0.186824
1790,0.020087,0.015284,0.149944
1800,0.000047,0.000165,0.000363
1810,0.037608,0.029035,0.190342
1820,0.069553,0.052935,0.279400
1830,0.030938,0.023206,0.173666
1840,0.028782,0.021881,0.174478
1850,0.010310,0.008541,0.075519
1860,0.011614,0.008804,0.105324
1870,0.052106,0.039556,0.237885
1880,0.034227,0.025735,0.182382
1890,0.040114,0.031109,0.192920
1900,0.028811,0.022302,0.234543
1910,0.014274,0.010785,0.100368
1920,0.055190,0.041471,0.220393
1930,0.055618,0.042525,0.242232
1940,0.005163,0.003799,0.134444
1950,0.042158,0.032580,0.217758
1960,0.033003,0.024281,0.192629
1970,0.023789,0.017507,0.135730
1980,0.032219,0.024707,0.178045
1990,0.046670,0.036054,0.221809
2000,0.041686,0.033134,0.216467
2010,0.033929,0.025591,0.190418
2020,0.012132,0.009280,0.120871
2030,0.073494,0.056227,0.274087
2040,0.017271,0.013169,0.107651
2050,0.007310,0.005836,0.108078
2060,0.009967,0.007416,0.096282
2070,0.051186,0.039372,0.217952
2080,0.064754,0.049512,0.254772
2090,0.030963,0.024778,0.173648
2100,0.037201,0.029571,0.152905
2110,0.037366,0.028022,0.188096
2120,0.025168,0.018919,0.252784
2130,0.045474,0.034708,0.218871
2140,0.078400,0.056634,0.326631
2150,0.030265,0.022763,0.166971
2160,0.070077,0.054733,0.269704
2170,0.090630,0.067886,0.327153
2180,0.031615,0.023810,0.165111
2190,0.030813,0.023349,0.175002
2200,0.060825,0.044627,0.252102
2210,0.057983,0.045135,0.222064
2220,0.054303,0.041589,0.224304
2230,0.039830,0.028710,0.201680
2240,0.044606,0.030994,0.194239
2250,0.047181,0.035520,0.259784
2260,0.037522,0.027443,0.187227
2270,0.027154,0.019821,0.153747
2280,0.014562,0.011270,0.076144
2290,0.050839,0.039850,0.236309
2300,0.024715,0.018336,0.142611
2310,0.046574,0.036295,0.220286
2320,0.038887,0.028659,0.197776
2330,0.045014,0.033750,0.214947
2340,0.040908,0.029918,0.200747
2350,0.051589,0.038888,0.229644
2360,0.051127,0.040836,0.297064
2370,0.014229,0.010579,0.134166
2380,0.079383,0.060957,0.298970
2390,0.042218,0.032712,0.193190
2400,0.031130,0.023886,0.152792
2410,0.042406,0.033199,0.203800
2420,0.095575,0.073874,0.322180
2430,0.041787,0.029961,0.215323
2440,0.034453,0.026297,0.187375
2450,0.051333,0.037149,0.238018
2460,0.020663,0.016745,0.183523
2470,0.035664,0.026442,0.171232
2480,0.030655,0.024215,0.191653
2490,0.046021,0.035185,0.222808
2500,0.053989,0.040338,0.231467
2510,0.036640,0.025714,0.203642
2520,0.009941,0.007462,0.114686
2530,0.043554,0.032285,0.209226
2540,0.004471,0.003054,0.080479
2550,0.034598,0.026569,0.156607
2560,0.022757,0.017620,0.170882
2570,0.050267,0.037049,0.220243
2580,0.026365,0.020196,0.155914
2590,0.079149,0.060411,0.294928
2600,0.050884,0.039553,0.201686
2610,0.073831,0.055170,0.286449
2620,0.016130,0.011645,0.133151
2630,0.039881,0.031001,0.215668
2640,0.040579,0.030905,0.208305
2650,0.027447,0.021911,0.157059
2660,0.036087,0.027034,0.189628
2670,0.089858,0.067740,0.315677
2680,0.034199,0.027239,0.157202
2690,0.059478,0.040873,0.267565
2700,0.070893,0.055768,0.269335
2710,0.036757,0.027713,0.212014
2720,0.019123,0.014674,0.230639
2730,0.034994,0.026326,0.185005
2740,0.052819,0.039620,0.201378
2750,0.034042,0.025286,0.178567
2760,0.004438,0.003282,0.116180
2770,0.029077,0.020450,0.207787
2780,0.018255,0.014007,0.164088
