iter,ce_loss,ds_loss,final_loss
10,0.376888,0.261540,1.270138
20,0.050892,0.057135,0.552412
30,0.281003,0.132196,0.991111
40,0.147541,0.110279,0.652084
50,0.023355,0.018010,0.372476
60,0.135313,0.090862,0.600576
70,0.377164,0.264614,1.057520
80,0.177450,0.139755,0.692964
90,0.073894,0.050612,0.368340
100,0.077328,0.051580,0.414760
110,0.063243,0.051139,0.435136
120,0.132193,0.089148,0.488227
130,0.077771,0.060949,0.402818
140,0.074932,0.059408,0.402697
150,0.045960,0.034001,0.323826
160,0.113552,0.074171,0.501443
170,0.052213,0.041752,0.581736
180,0.060692,0.042399,0.339599
190,0.035680,0.025751,0.252518
200,0.074406,0.053152,0.337391
210,0.049321,0.040024,0.354212
220,0.028602,0.020989,0.226310
230,0.134081,0.097053,0.502491
240,0.070827,0.050815,0.339372
250,0.065012,0.047342,0.301115
260,0.054198,0.038776,0.279104
270,0.101330,0.080243,0.433133
280,0.041852,0.029981,0.269238
290,0.055776,0.041581,0.242059
300,0.093155,0.068362,0.422927
310,0.027497,0.020520,0.213871
320,0.041968,0.031511,0.295141
330,0.040660,0.030651,0.245229
340,0.044044,0.033416,0.284022
350,0.035944,0.028210,0.259582
360,0.064671,0.047593,0.332962
370,0.100450,0.075096,0.538226
380,0.067851,0.052522,0.306842
390,0.113129,0.088394,0.406997
400,0.086903,0.066660,0.361008
410,0.099051,0.072148,0.362953
420,0.042197,0.031340,0.283737
430,0.068714,0.052289,0.300937
440,0.060580,0.046735,0.283151
450,0.066358,0.049946,0.300392
460,0.038241,0.027963,0.233269
470,0.058641,0.041079,0.273529
480,0.070611,0.051589,0.300859
490,0.016399,0.012033,0.117561
500,0.037455,0.026735,0.289637
510,0.075186,0.055605,0.347369
520,0.045461,0.031756,0.286218
530,0.025686,0.019894,0.193677
540,0.052937,0.042566,0.276718
550,0.034777,0.026811,0.204047
560,0.095466,0.071832,0.345767
570,0.085049,0.066903,0.336770
580,0.056469,0.042098,0.346700
590,0.048288,0.035151,0.252558
600,0.026926,0.020236,0.191537
610,0.035876,0.025466,0.235150
620,0.047678,0.035940,0.242574
630,0.075857,0.057431,0.298066
640,0.016875,0.012505,0.163266
650,0.073701,0.057707,0.290021
660,0.023084,0.017346,0.199998
670,0.017537,0.012912,0.160402
680,0.057447,0.041645,0.254235
690,0.050488,0.037826,0.382865
700,0.124947,0.103089,0.415061
710,0.061953,0.046034,0.264657
720,0.027361,0.020586,0.204894
730,0.064493,0.046963,0.248168
740,0.048487,0.035746,0.235783
750,0.065077,0.050545,0.263953
760,0.098021,0.073276,0.334769
770,0.075126,0.056929,0.339158
780,0.024347,0.017850,0.261617
790,0.020261,0.014797,0.209983
800,0.017651,0.013945,0.222714
810,0.051795,0.038960,0.253890
820,0.056416,0.042433,0.291009
830,0.022474,0.017857,0.218173
840,0.056253,0.042873,0.243217
850,0.206596,0.154864,0.634997
860,0.019921,0.014316,0.196365
870,0.079256,0.058224,0.305128
880,0.036885,0.027488,0.156760
890,0.069728,0.053088,0.284016
900,0.080346,0.059062,0.298988
910,0.026445,0.019409,0.191048
920,0.018646,0.012563,0.204550
930,0.078485,0.064474,0.322901
940,0.031464,0.023559,0.198013
950,0.023231,0.016902,0.251459
960,0.018090,0.013400,0.186027
970,0.053533,0.040245,0.246787
980,0.054217,0.040497,0.237397
990,0.071610,0.054631,0.303477
1000,0.024573,0.017874,0.184219
1010,0.068368,0.053679,0.294205
1020,0.090538,0.067626,0.355743
1030,0.088505,0.067236,0.317564
1040,0.089932,0.068494,0.326976
1050,0.049137,0.037543,0.232518
1060,0.010475,0.007791,0.191369
1070,0.012629,0.009069,0.137031
1080,0.037694,0.027793,0.188877
1090,0.055690,0.041413,0.273152
1100,0.018303,0.013643,0.216476
1110,0.026337,0.019918,0.179855
1120,0.051754,0.038857,0.282885
1130,0.018016,0.013606,0.138583
1140,0.061157,0.046284,0.273925
1150,0.017693,0.012880,0.219241
1160,0.029902,0.021396,0.246822
1170,0.031586,0.024532,0.259760
1180,0.025558,0.019791,0.231821
1190,0.053003,0.039155,0.256089
1200,0.018715,0.014223,0.146482
1210,0.030358,0.021998,0.173116
1220,0.045028,0.033364,0.234654
1230,0.043409,0.032797,0.196096
1240,0.063204,0.045677,0.294334
1250,0.057308,0.042655,0.251581
1260,0.045992,0.034976,0.216600
1270,0.013656,0.010022,0.423123
1280,0.033863,0.024978,0.199013
1290,0.040036,0.030466,0.209099
1300,0.010021,0.006926,0.132362
1310,0.026536,0.019932,0.147572
1320,0.074505,0.055880,0.313677
1330,0.024591,0.018245,0.138650
1340,0.033827,0.024842,0.206700
1350,0.043294,0.033197,0.205871
1360,0.034597,0.025721,0.222311
1370,0.029886,0.022641,0.179379
1380,0.036362,0.027631,0.197517
1390,0.060704,0.045761,0.249258
1400,0.039964,0.030066,0.221333
1410,0.071616,0.056226,0.312534
1420,0.026332,0.018969,0.222870
1430,0.022451,0.017944,0.225550
1440,0.014164,0.009951,0.282175
1450,0.035606,0.027641,0.188192
1460,0.028775,0.021456,0.143922
1470,0.013434,0.010675,0.126169
1480,0.039621,0.030562,0.178665
1490,0.045715,0.034516,0.211899
1500,0.087685,0.066249,0.314545
1510,0.053110,0.041094,0.236119
1520,0.025991,0.019528,0.181930
1530,0.043698,0.032744,0.194293
1540,0.053423,0.039958,0.245317
1550,0.118908,0.097094,0.638764
1560,0.029540,0.022407,0.165532
