iter,rec,pre,oa,f1_score,iou,kc
500,0.7607155419472645,0.7573171411777228,0.9753920882940292,0.7590125375838578,0.6116198274123553,0.7460466552451032
1000,0.7949490554433855,0.829639438047208,0.9812386259436607,0.8119238690619567,0.6833938061030683,0.8020554772205817
1500,0.8234335453798886,0.8133511969143428,0.9813791811466217,0.8183613182701079,0.6925647669827851,0.8085482862149261
2000,0.8009108812132212,0.8813415727776451,0.9843649044632912,0.8392034786795711,0.7229548532114488,0.8310061788333853
2500,0.7962257224488781,0.8679169481173639,0.9834465086460114,0.830527107156304,0.7101721743518057,0.8218423622977108
3000,0.8155572309971648,0.8795049242129706,0.9849121272563934,0.8463248364489385,0.7335902368253422,0.838403322065993
3500,0.8409062887806433,0.8751040692880002,0.9857816025614738,0.8576644211285986,0.7507990094959218,0.8501846015777033
4000,0.8785969972218708,0.8542123473305997,0.9861767366528511,0.8662330979619031,0.7640310335437857,0.8589464121773154
4500,0.8618078534984757,0.8529505513339247,0.9853914007544518,0.8573563269483172,0.7503269367068363,0.8496580289463451
5000,0.8695418609736103,0.8825673855197675,0.9874602109193802,0.8760062060917535,0.7793692552747878,0.8694027656597197
5500,0.8618441249404921,0.8736663457287333,0.986613430082798,0.8677149691112945,0.7663396984328621,0.860665316879553
6000,0.8701284930459017,0.8829595118771572,0.9875084236264229,0.8764970467343253,0.7801466335149544,0.869918943270127
6500,0.8729869166861065,0.8857348103830742,0.9877925515174866,0.8793146627083858,0.7846222605476801,0.8728861508749122
7000,0.8738056567361406,0.8937040741792831,0.988277018070221,0.8836428584317205,0.791541367478836,0.8774712552462459
7500,0.7822066638536799,0.8862979515186789,0.9837931916117668,0.8310053894373678,0.7108718739408117,0.8225286399549796
8000,0.8793038515737491,0.902231441818697,0.9889975115656853,0.8906201126012235,0.8028089590568559,0.884828541626048
8500,0.8600055430953727,0.9076492868492602,0.9884107932448387,0.8831853421308226,0.7908074414208467,0.8770929543638044
9000,0.894248709475256,0.8829903272620039,0.9885760843753815,0.8885838587957082,0.7995059868690316,0.8825634974495331
9500,0.8665683340073289,0.9081209677827248,0.9887363612651825,0.8868581935269876,0.7967162749344543,0.880934775385745
