iter,rec,pre,oa,f1_score,iou,kc
500,0.8651195239080723,0.7257650295852544,0.9764763861894608,0.7893388561542244,0.6519899149045268,0.7769827124909754
1000,0.8742242408774764,0.8535912410906396,0.9859540611505508,0.8637845447618205,0.7602295328580524,0.8563809164716151
1500,0.900864152480462,0.826937705425116,0.9853455051779747,0.8623194051370745,0.7579626558023274,0.8545952509974819
2000,0.8881840658677687,0.8508840192224756,0.9863745793700218,0.8691340313288652,0.7685561820824556,0.8619506707837888
2500,0.9057783478504418,0.866745161715148,0.9881061613559723,0.8858319749768713,0.7950613866867006,0.8795614725621876
3000,0.8831534508693811,0.9026900492827636,0.989197701215744,0.8928148877789188,0.8063826707242094,0.8871278440860896
3500,0.9038833112608933,0.8866641693389078,0.9892179220914841,0.8951909447159404,0.8102675665396099,0.8895081255145919
4000,0.9354184049779629,0.7864396238233413,0.9837699607014656,0.8544840355281003,0.7459381292185048,0.8459578430302549
4500,0.9121103470869864,0.875821819723561,0.9889347106218338,0.8935978207713072,0.8076609369969444,0.8877642491734866
5000,0.8711184986548122,0.925375144800362,0.9898558482527733,0.8974275080434869,0.8139396861343813,0.8920966973439474
5500,0.8434284703031225,0.9430477492489865,0.9894291236996651,0.8904605746963595,0.8025497376559403,0.8849253179148617
6000,0.8980790030033632,0.9049967200048459,0.9900052547454834,0.9015245911772121,0.8207053011258177,0.8962601386761287
6500,0.9097527033559127,0.8745038787818633,0.9887518882751465,0.8917801125484077,0.8046960018007808,0.8858502016531279
7000,0.897924849374793,0.8960675366747782,0.9894945621490479,0.8969952315908095,0.81322878856136,0.8914602633910673
7500,0.910142036334332,0.8956288958324038,0.990019403398037,0.9028271443872224,0.822866825194092,0.8975670547192164
8000,0.9048880887070767,0.8977461243760455,0.9899043291807175,0.9013029584536864,0.8203380225591455,0.8959831250054087
8500,0.9037310589579127,0.9066503113573537,0.9903557375073433,0.9051883315003565,0.8267982133775105,0.9001078180245132
9000,0.885013971086688,0.9027844997305583,0.9892874881625175,0.8938109168163888,0.8080091644404968,0.8881707226455808
9500,0.902413732835966,0.9093160571135086,0.9904441833496094,0.9058517467446049,0.8279058564956294,0.9008184793311222
10000,0.907181672391363,0.909099103403619,0.9906507208943367,0.9081393757902949,0.8317356223443,0.9032141024825193
10500,0.9163985675705519,0.8931894511760513,0.9901586249470711,0.9046451735393347,0.8258923516705944,0.8994576422831132
11000,0.9082766896751439,0.9065007670715384,0.990555040538311,0.9073878594235197,0.8304757248484964,0.9024116368376276
11500,0.9099894915197222,0.9010725131379492,0.9903252273797989,0.9055090504289957,0.8273335204680478,0.9004107862816577
