iter,ce_loss,ds_loss,final_loss
930,0.084516,0.066421,0.375864
940,0.041867,0.029680,0.292295
950,0.062191,0.039552,0.475140
960,0.027226,0.021829,0.277746
970,0.074509,0.051122,0.338528
980,0.091231,0.066250,0.382037
990,0.141725,0.098868,0.539097
1000,0.046799,0.031575,0.297689
1010,0.094791,0.072298,0.410566
1020,0.099578,0.076091,0.401970
1030,0.127117,0.103761,0.468123
1040,0.141844,0.107687,0.501682
1050,0.065960,0.051691,0.315803
1060,0.016261,0.013882,0.302007
1070,0.029435,0.017632,0.327366
1080,0.055403,0.042830,0.273794
1090,0.076077,0.054266,0.375699
1100,0.027651,0.021424,0.346502
1110,0.037713,0.029692,0.273962
1120,0.104976,0.071075,0.472492
1130,0.032394,0.027173,0.242728
1140,0.082284,0.054627,0.361877
1150,0.031834,0.026263,0.314672
1160,0.040651,0.024234,0.313797
1170,0.039224,0.031206,0.318462
1180,0.029683,0.022843,0.299967
1190,0.092428,0.063184,0.394988
1200,0.027807,0.019953,0.226730
1210,0.045147,0.031830,0.252932
1220,0.083125,0.066474,0.369427
1230,0.073360,0.053476,0.318189
1240,0.053214,0.040374,0.294783
1250,0.076526,0.056058,0.322828
1260,0.061269,0.043834,0.298208
1270,0.018590,0.017530,0.464607
1280,0.049852,0.037060,0.270404
1290,0.061450,0.044174,0.291081
1300,0.016323,0.013970,0.235731
1310,0.040411,0.033496,0.238760
1320,0.119201,0.104846,0.471526
1330,0.037790,0.028763,0.211579
1340,0.045295,0.034573,0.286521
1350,0.069061,0.049337,0.303216
1360,0.044842,0.035840,0.275070
1370,0.041512,0.031520,0.257966
1380,0.050889,0.041342,0.285899
1390,0.084267,0.065424,0.343474
1400,0.051811,0.035970,0.279377
1410,0.094276,0.068177,0.396654
1420,0.022351,0.015075,0.238989
1430,0.024155,0.020189,0.274122
1440,0.034073,0.029164,0.444439
1450,0.055798,0.040140,0.264652
1460,0.043911,0.032411,0.224666
1470,0.029017,0.019826,0.220638
1480,0.051795,0.041136,0.237823
1490,0.063432,0.050438,0.286817
1500,0.110409,0.085430,0.410501
1510,0.070925,0.050320,0.313672
1520,0.037072,0.027876,0.254157
1530,0.062075,0.045995,0.278327
1540,0.097572,0.091036,0.391792
1550,0.129594,0.102789,0.669941
1560,0.043568,0.031490,0.234400
1570,0.061877,0.044467,0.316024
1580,0.012279,0.009443,0.227323
1590,0.013755,0.008996,0.182364
1600,0.026076,0.033128,0.278830
1610,0.029914,0.021476,0.242737
1620,0.069776,0.051294,0.307104
1630,0.041880,0.029354,0.272639
1640,0.031114,0.027134,0.335904
1650,0.116921,0.102217,0.443925
1660,0.053151,0.050060,0.233532
1670,0.053164,0.041226,0.347657
1680,0.032793,0.054960,0.323250
1690,0.031449,0.024292,0.250147
1700,0.037756,0.027679,0.234577
1710,0.067512,0.052537,0.309646
1720,0.057653,0.041962,0.274458
1730,0.143467,0.110178,0.484213
1740,0.066556,0.048430,0.257113
1750,0.076328,0.055431,0.303718
1760,0.108249,0.079245,0.386364
1770,0.039652,0.032563,0.226998
1780,0.028869,0.020810,0.285047
1790,0.044420,0.033746,0.255511
1800,0.002883,0.002771,0.008341
1810,0.053211,0.038318,0.271024
1820,0.063330,0.045179,0.324560
1830,0.053652,0.038788,0.252377
1840,0.052892,0.036820,0.275532
1850,0.062728,0.045942,0.293008
1860,0.039190,0.028497,0.214793
1870,0.060902,0.044964,0.305172
1880,0.055807,0.047371,0.272555
1890,0.057436,0.044001,0.261055
1900,0.025307,0.019965,0.218934
1910,0.031682,0.025111,0.158208
1920,0.039118,0.029981,0.196149
1930,0.050619,0.036423,0.271108
1940,0.016945,0.011449,0.205579
1950,0.073896,0.069864,0.350359
1960,0.036253,0.029065,0.189313
1970,0.071029,0.051549,0.289760
1980,0.066990,0.049006,0.298306
1990,0.036487,0.025372,0.259739
2000,0.058515,0.042891,0.289103
2010,0.043957,0.034291,0.237655
2020,0.032520,0.023823,0.228046
2030,0.121713,0.096928,0.432801
2040,0.037171,0.025011,0.238554
2050,0.018262,0.013533,0.172930
2060,0.018515,0.015555,0.205623
2070,0.073599,0.055358,0.300750
2080,0.075284,0.071105,0.334824
2090,0.040665,0.028471,0.232319
2100,0.058066,0.044009,0.256850
2110,0.082413,0.056752,0.335249
2120,0.018380,0.012930,0.222596
2130,0.050238,0.036905,0.254861
2140,0.056966,0.041917,0.298181
2150,0.061850,0.045081,0.276430
2160,0.024962,0.020161,0.153277
2170,0.108516,0.084620,0.405682
2180,0.044187,0.033701,0.231872
2190,0.032139,0.022820,0.213824
2200,0.043581,0.032424,0.239027
2210,0.064228,0.046136,0.275555
2220,0.072298,0.050587,0.307652
2230,0.025864,0.018912,0.198712
2240,0.058815,0.041276,0.251892
2250,0.074593,0.056373,0.333628
2260,0.050035,0.036683,0.237818
2270,0.026702,0.018040,0.196876
2280,0.054084,0.039857,0.254501
2290,0.074510,0.056496,0.318505
2300,0.049019,0.036999,0.234887
2310,0.033580,0.025348,0.232089
2320,0.002488,0.002827,0.186360
2330,0.064570,0.049359,0.302892
2340,0.044753,0.033855,0.236580
2350,0.052536,0.039802,0.251774
2360,0.066164,0.067166,0.526910
2370,0.008138,0.007867,0.195969
2380,0.089654,0.065225,0.337397
2390,0.038458,0.030069,0.212277
2400,0.048280,0.037946,0.276134
2410,0.058520,0.043499,0.259409
2420,0.105482,0.081240,0.367492
2430,0.020997,0.017363,0.199854
2440,0.058274,0.044940,0.288281
2450,0.085731,0.062217,0.334950
2460,0.018307,0.013279,0.193599
2470,0.058708,0.040691,0.259717
2480,0.056144,0.042215,0.292558
2490,0.022044,0.017610,0.191686
2500,0.035017,0.027078,0.215478
2510,0.045679,0.035037,0.253520
2520,0.035844,0.029514,0.231376
2530,0.068520,0.051379,0.295717
2540,0.018592,0.012371,0.083828
2550,0.074470,0.055824,0.298930
2560,0.024828,0.018956,0.183898
2570,0.079313,0.058730,0.324300
2580,0.009544,0.008031,0.221769
2590,0.071820,0.053721,0.304425
2600,0.109436,0.083632,0.390665
2610,0.060585,0.056900,0.296770
2620,0.019477,0.013601,0.170356
2630,0.040814,0.030523,0.271770
2640,0.046001,0.030047,0.272930
2650,0.086566,0.067371,0.323981
2660,0.048760,0.036700,0.255100
2670,0.106286,0.083397,0.391413
2680,0.023466,0.027011,0.173595
2690,0.062237,0.045617,0.311646
2700,0.079180,0.060636,0.308913
2710,0.034020,0.023144,0.243673
2720,0.032978,0.025628,0.221807
2730,0.042294,0.032292,0.214406
2740,0.072439,0.056202,0.277316
2750,0.048632,0.033965,0.264525
2760,0.020263,0.013885,0.137771
2770,0.016363,0.012225,0.241580
2780,0.013216,0.010174,0.419797
2790,0.071278,0.056779,0.292559
2800,0.071044,0.053788,0.295957
2810,0.056047,0.043562,0.242495
2820,0.028422,0.021545,0.227543
2830,0.046061,0.033921,0.241067
2840,0.042523,0.030465,0.239875
2850,0.080162,0.057184,0.322279
2860,0.051226,0.038839,0.253922
2870,0.054035,0.040711,0.248327
2880,0.000246,0.000411,0.001142
2890,0.020457,0.015746,0.215199
2900,0.057857,0.044296,0.286527
2910,0.061586,0.051637,0.294330
2920,0.065335,0.048503,0.270011
2930,0.051332,0.040774,0.236492
2940,0.028692,0.020991,0.199247
2950,0.109081,0.079995,0.363111
2960,0.045595,0.035413,0.230448
2970,0.058784,0.043055,0.254502
2980,0.054025,0.047046,0.263572
2990,0.066614,0.059377,0.289957
3000,0.077570,0.088432,0.384710
3010,0.028960,0.020320,0.223120
3020,0.024248,0.019244,0.215789
3030,0.007125,0.005120,0.235299
3040,0.056131,0.042904,0.264482
3050,0.092757,0.066108,0.338726
3060,0.042826,0.031627,0.204772
3070,0.087297,0.066670,0.344107
3080,0.063964,0.047067,0.268223
3090,0.045005,0.035259,0.242168
3100,0.030387,0.023475,0.195248
3110,0.039554,0.028705,0.219065
3120,0.037864,0.028316,0.217807
3130,0.050347,0.037474,0.238587
3140,0.061891,0.049035,0.312845
3150,0.075855,0.059637,0.328993
3160,0.026695,0.035278,0.213849
3170,0.045214,0.035124,0.226445
3180,0.062659,0.047804,0.277658
3190,0.038425,0.031867,0.197890
3200,0.040366,0.030575,0.218596
3210,0.049558,0.036586,0.240435
3220,0.050842,0.051942,0.270337
3230,0.028276,0.021191,0.182106
3240,0.075999,0.067166,0.357999
3250,0.063975,0.044701,0.307707
3260,0.039842,0.030197,0.234663
3270,0.079981,0.056210,0.331631
3280,0.037511,0.026303,0.206382
3290,0.024123,0.018047,0.216427
3300,0.041448,0.032977,0.225828
3310,0.072440,0.069099,0.330534
3320,0.067600,0.052989,0.241013
3330,0.020832,0.019912,0.276760
3340,0.020457,0.014915,0.216045
3350,0.061297,0.046952,0.250174
3360,0.033917,0.027350,0.195491
3370,0.031767,0.023726,0.193276
3380,0.038753,0.028913,0.244218
3390,0.033615,0.025593,0.194073
3400,0.034967,0.026711,0.179688
3410,0.004381,0.004338,0.136770
3420,0.027394,0.024997,0.221740
3430,0.029934,0.022100,0.199560
3440,0.081129,0.066340,0.325389
3450,0.007622,0.007262,0.541424
3460,0.023154,0.020270,0.136924
3470,0.036426,0.028682,0.201527
3480,0.055916,0.043502,0.274049
3490,0.070120,0.056781,0.313278
3500,0.036006,0.026386,0.226216
3510,0.089317,0.069191,0.337237
3520,0.047581,0.033517,0.221631
3530,0.038777,0.030530,0.197262
3540,0.031633,0.024352,0.205426
3550,0.064490,0.048752,0.276618
3560,0.044412,0.033583,0.222473
3570,0.069037,0.049976,0.268635
3580,0.018513,0.013602,0.160825
3590,0.032681,0.024204,0.219932
3600,0.021765,0.016037,0.117162
3610,0.021864,0.017197,0.128773
3620,0.005289,0.004380,0.122956
3630,0.031614,0.023436,0.187820
3640,0.042759,0.035219,0.227930
3650,0.079589,0.060939,0.305683
3660,0.039078,0.031780,0.214820
3670,0.002513,0.002019,0.114492
3680,0.009437,0.007868,0.166445
3690,0.055255,0.042344,0.239506
3700,0.020448,0.016425,0.169388
3710,0.040327,0.030259,0.231605
3720,0.065776,0.052343,0.297309
3730,0.093250,0.084211,0.336893
3740,0.038172,0.028473,0.206742
3750,0.031299,0.024222,0.236967
3760,0.028016,0.021469,0.182292
3770,0.012331,0.010158,0.162837
3780,0.026761,0.019628,0.187896
3790,0.074404,0.057021,0.288302
3800,0.071173,0.055829,0.311173
3810,0.040362,0.036828,0.251138
3820,0.059281,0.042371,0.278559
3830,0.075108,0.050803,0.307645
3840,0.030099,0.022981,0.179768
3850,0.041969,0.031711,0.218984
3860,0.028814,0.021553,0.201635
3870,0.047448,0.037037,0.230944
3880,0.026739,0.022272,0.149101
3890,0.025035,0.020256,0.175335
3900,0.062361,0.047156,0.272623
3910,0.018965,0.013063,0.183001
3920,0.007980,0.006498,0.223071
3930,0.066277,0.044739,0.295475
3940,0.025966,0.018545,0.182183
3950,0.048762,0.039736,0.277774
3960,0.000418,0.000546,0.001671
3970,0.049090,0.037259,0.241836
3980,0.008629,0.007351,0.214888
3990,0.048946,0.036375,0.214475
4000,0.060418,0.044492,0.293892
4010,0.077691,0.057738,0.290413
4020,0.070749,0.056607,0.278934
4030,0.038934,0.029813,0.201463
4040,0.041839,0.030135,0.221737
4050,0.025574,0.018780,0.201670
4060,0.037031,0.026046,0.243490
4070,0.044242,0.032381,0.217889
4080,0.032496,0.025914,0.212169
4090,0.044998,0.037787,0.232534
4100,0.051105,0.038006,0.239693
4110,0.026956,0.022114,0.174514
4120,0.025807,0.018599,0.200873
4130,0.042983,0.032140,0.214115
4140,0.021976,0.016757,0.195278
4150,0.066329,0.052176,0.268845
4160,0.072273,0.053317,0.293704
4170,0.021880,0.016421,0.156275
4180,0.035505,0.026480,0.198241
4190,0.015340,0.010903,0.113020
4200,0.026031,0.020141,0.171365
4210,0.054406,0.040946,0.235811
4220,0.004196,0.003754,0.177575
4230,0.034816,0.022815,0.260678
4240,0.052553,0.037711,0.260495
4250,0.055442,0.041614,0.240779
4260,0.049082,0.038575,0.218624
4270,0.063812,0.050503,0.277163
4280,0.029055,0.022058,0.203231
4290,0.063624,0.047406,0.266376
4300,0.050058,0.036740,0.212066
4310,0.061514,0.045610,0.262816
4320,0.077818,0.059839,0.309378
4330,0.059103,0.047207,0.271311
4340,0.023036,0.016514,0.136001
4350,0.041271,0.030361,0.226801
4360,0.021313,0.017969,0.159934
4370,0.061086,0.048865,0.267139
4380,0.056379,0.043073,0.260490
4390,0.081092,0.062667,0.304064
4400,0.023004,0.017025,0.166241
4410,0.033971,0.025600,0.195922
4420,0.033388,0.024538,0.208907
4430,0.087005,0.065128,0.338972
4440,0.030133,0.022992,0.161744
4450,0.053572,0.041488,0.244504
4460,0.022843,0.015207,0.135160
4470,0.040753,0.031158,0.213995
4480,0.035110,0.024794,0.228141
4490,0.024522,0.017855,0.182056
4500,0.037604,0.026848,0.196724
4510,0.080084,0.064892,0.294025
4520,0.021379,0.015311,0.182483
4530,0.047750,0.037278,0.224235
4540,0.024294,0.018032,0.138096
4550,0.051343,0.038506,0.229729
4560,0.045147,0.038752,0.244922
4570,0.014496,0.010345,0.104379
4580,0.049992,0.037741,0.215800
4590,0.027327,0.020264,0.154219
4600,0.038907,0.029475,0.228848
4610,0.042124,0.032332,0.257065
4620,0.035537,0.027651,0.160697
4630,0.012156,0.009282,0.152079
4640,0.036945,0.027467,0.231301
4650,0.045064,0.034786,0.234802
4660,0.029451,0.021991,0.205632
4670,0.034299,0.024811,0.157623
4680,0.026481,0.021518,0.196971
4690,0.048784,0.036397,0.254675
4700,0.031529,0.023632,0.177404
4710,0.039541,0.029961,0.215743
4720,0.047917,0.036116,0.223811
4730,0.058076,0.046675,0.247751
4740,0.075613,0.063960,0.301397
4750,0.059475,0.046528,0.275525
4760,0.049012,0.038308,0.246990
4770,0.035213,0.026582,0.189284
4780,0.072016,0.054315,0.270327
4790,0.048328,0.037804,0.214041
4800,0.029427,0.022166,0.219046
4810,0.079291,0.062943,0.317792
4820,0.053400,0.039549,0.250149
4830,0.012730,0.010163,0.134636
4840,0.053323,0.040631,0.233601
4850,0.045693,0.033681,0.244245
4860,0.054881,0.044080,0.256433
4870,0.048781,0.039305,0.238944
4880,0.011092,0.010006,0.090950
4890,0.060911,0.047001,0.235171
4900,0.029946,0.023645,0.151511
4910,0.024429,0.022377,0.253079
4920,0.041665,0.028791,0.288833
4930,0.029949,0.022907,0.186190
4940,0.000273,0.000451,0.001215
4950,0.085879,0.067521,0.326554
4960,0.038580,0.029213,0.217278
4970,0.022772,0.018669,0.193123
4980,0.037518,0.028302,0.206749
4990,0.028071,0.020982,0.197291
5000,0.044887,0.034172,0.226444
5010,0.033150,0.024187,0.212203
5020,0.082839,0.060959,0.307218
5030,0.026070,0.021601,0.213356
5040,0.013597,0.010720,0.156672
5050,0.081261,0.061709,0.311971
5060,0.052160,0.039581,0.230472
5070,0.001175,0.001701,0.126040
5080,0.048173,0.035853,0.234054
5090,0.053734,0.040318,0.249184
5100,0.034908,0.026226,0.201872
5110,0.044210,0.031864,0.229894
5120,0.007682,0.005644,0.146695
5130,0.017466,0.014787,0.159170
5140,0.084553,0.067143,0.318172
5150,0.046448,0.035185,0.229908
5160,0.013270,0.009858,0.178002
5170,0.036729,0.027132,0.201696
5180,0.030932,0.024164,0.156200
5190,0.071794,0.063125,0.310016
5200,0.024929,0.019692,0.116732
5210,0.035680,0.027888,0.202804
5220,0.024520,0.018266,0.192339
5230,0.027562,0.022333,0.235244
5240,0.079540,0.061103,0.289785
5250,0.059761,0.046801,0.275576
5260,0.034980,0.027343,0.205346
5270,0.063815,0.048721,0.256269
5280,0.049770,0.036503,0.226388
5290,0.087132,0.063691,0.324594
5300,0.023752,0.019745,0.181897
5310,0.036236,0.026916,0.201717
5320,0.065871,0.049429,0.286686
5330,0.017737,0.012382,0.149468
5340,0.046428,0.037873,0.183198
5350,0.044738,0.034168,0.248295
5360,0.036914,0.022890,0.158381
5370,0.045686,0.036491,0.220650
5380,0.016580,0.015295,0.107589
5390,0.073952,0.062725,0.326494
5400,0.035899,0.026280,0.195472
5410,0.023523,0.017478,0.170598
5420,0.027527,0.021469,0.178190
5430,0.033242,0.026732,0.215787
5440,0.027771,0.021575,0.179434
5450,0.020390,0.014946,0.171881
5460,0.022303,0.016434,0.117460
5470,0.037696,0.028705,0.215843
5480,0.007849,0.005604,0.172119
5490,0.042685,0.032883,0.218863
5500,0.023424,0.018424,0.174375
5510,0.036735,0.028531,0.210126
5520,0.106104,0.094836,0.400212
5530,0.058524,0.045084,0.236949
5540,0.043532,0.032429,0.213794
5550,0.054708,0.040348,0.234297
5560,0.027740,0.021981,0.192793
5570,0.028010,0.022540,0.190358
5580,0.052008,0.041422,0.242717
5590,0.038524,0.028914,0.191638
5600,0.072212,0.056460,0.275872
5610,0.041770,0.030608,0.228236
5620,0.032498,0.023481,0.199410
5630,0.015345,0.012178,0.132404
5640,0.042809,0.031183,0.213240
5650,0.040059,0.030226,0.214736
5660,0.007763,0.006445,0.128481
5670,0.048344,0.037817,0.221935
5680,0.047916,0.039158,0.231265
5690,0.069953,0.055249,0.294680
5700,0.049869,0.036851,0.263507
5710,0.057198,0.043900,0.252901
5720,0.066035,0.048509,0.290781
5730,0.061644,0.048129,0.254368
5740,0.079569,0.062601,0.308213
5750,0.031115,0.023032,0.211464
5760,0.025387,0.019173,0.196398
5770,0.046612,0.035661,0.222001
5780,0.039264,0.029205,0.209419
5790,0.052931,0.037395,0.276357
5800,0.008781,0.007135,0.431053
5810,0.045909,0.036396,0.197730
5820,0.010296,0.009826,0.462173
5830,0.062692,0.049093,0.265068
5840,0.061030,0.046129,0.264151
5850,0.054065,0.037756,0.286750
5860,0.043255,0.033234,0.214388
5870,0.075714,0.062379,0.273995
5880,0.048064,0.037914,0.250021
5890,0.012209,0.009476,0.122326
5900,0.036683,0.029147,0.158817
5910,0.034023,0.025611,0.174605
5920,0.037542,0.029870,0.210015
5930,0.032674,0.024421,0.176154
5940,0.052474,0.039388,0.205436
5950,0.037471,0.027117,0.229615
5960,0.042424,0.033721,0.208304
5970,0.011727,0.011659,0.345441
5980,0.012328,0.009189,0.136870
5990,0.043638,0.034966,0.202429
6000,0.053257,0.041915,0.228739
6010,0.041058,0.030841,0.227627
6020,0.063181,0.045845,0.255003
6030,0.028985,0.024220,0.191296
6040,0.027553,0.020585,0.174086
6050,0.104058,0.083538,0.354299
6060,0.094330,0.068525,0.340443
6070,0.033598,0.026395,0.202670
6080,0.075961,0.058902,0.291220
6090,0.060853,0.046745,0.246559
6100,0.042649,0.032978,0.213234
6110,0.045196,0.033706,0.218947
6120,0.014668,0.011137,0.232867
6130,0.070730,0.052423,0.263386
6140,0.068865,0.050804,0.264628
6150,0.048955,0.037008,0.218196
6160,0.022859,0.017776,0.171139
6170,0.059965,0.045070,0.235479
6180,0.025487,0.018041,0.191813
6190,0.050670,0.037373,0.198963
6200,0.038680,0.028656,0.217789
6210,0.067636,0.049432,0.252562
6220,0.055027,0.041703,0.227123
6230,0.056007,0.042171,0.231754
6240,0.017248,0.012673,0.151989
6250,0.035970,0.028863,0.223408
6260,0.015296,0.010671,0.189561
6270,0.047792,0.033266,0.262649
6280,0.028384,0.021819,0.190961
6290,0.063664,0.049684,0.256455
6300,0.038881,0.030299,0.189732
6310,0.050394,0.038825,0.216990
6320,0.038648,0.030351,0.198009
6330,0.047780,0.036864,0.241591
6340,0.082760,0.067960,0.296612
6350,0.045093,0.033259,0.213418
6360,0.035865,0.029386,0.211184
6370,0.074247,0.055928,0.313397
6380,0.032320,0.024722,0.213805
6390,0.078358,0.063345,0.277137
6400,0.034880,0.027853,0.163950
6410,0.021307,0.015877,0.112970
6420,0.043420,0.034644,0.226669
6430,0.038865,0.030065,0.220340
6440,0.014165,0.011566,0.152528
6450,0.032265,0.023083,0.183397
6460,0.067327,0.054092,0.256506
6470,0.043857,0.032036,0.246227
6480,0.018406,0.013938,0.155249
6490,0.095410,0.072148,0.343876
6500,0.023918,0.018541,0.148211
6510,0.008416,0.006464,0.191150
6520,0.029654,0.023041,0.175568
6530,0.026888,0.020489,0.179532
6540,0.023121,0.017336,0.158302
6550,0.020295,0.017597,0.146123
6560,0.028885,0.021507,0.186632
6570,0.035336,0.027693,0.189465
6580,0.047158,0.036357,0.225669
6590,0.003809,0.003093,0.203987
6600,0.061096,0.048318,0.223715
6610,0.037463,0.028547,0.208578
6620,0.020506,0.017135,0.185281
6630,0.059605,0.044335,0.251763
6640,0.010563,0.007987,0.144706
6650,0.028635,0.021660,0.218293
6660,0.042659,0.031971,0.212328
6670,0.053197,0.040241,0.221582
6680,0.050298,0.035908,0.233513
6690,0.000666,0.000644,0.168091
6700,0.051568,0.039460,0.230456
6710,0.022899,0.017829,0.138219
6720,0.040445,0.031930,0.222120
6730,0.036148,0.027070,0.209441
6740,0.026735,0.019310,0.180689
6750,0.055288,0.041617,0.242396
6760,0.040894,0.031867,0.217634
6770,0.045565,0.034995,0.222227
6780,0.003649,0.002756,0.109473
6790,0.011781,0.009406,0.158537
6800,0.022890,0.016167,0.137077
6810,0.038038,0.028360,0.254749
6820,0.072345,0.056229,0.275997
6830,0.064380,0.051346,0.264966
6840,0.029234,0.020952,0.199969
6850,0.027735,0.020269,0.172398
6860,0.085094,0.065595,0.314353
6870,0.055933,0.043969,0.236242
6880,0.044605,0.035616,0.193540
6890,0.063368,0.047236,0.258695
6900,0.047209,0.037485,0.220159
6910,0.044705,0.036160,0.202915
6920,0.020251,0.016703,0.285774
6930,0.044008,0.035467,0.201426
6940,0.056124,0.043405,0.249481
6950,0.034869,0.024595,0.177803
6960,0.044651,0.034609,0.229930
6970,0.046367,0.036279,0.209229
6980,0.063814,0.049034,0.263021
6990,0.020186,0.015891,0.167758
7000,0.033459,0.025446,0.194737
7010,0.016988,0.013266,0.105434
7020,0.002261,0.001233,0.131590
7030,0.029710,0.021410,0.181761
7040,0.039097,0.028679,0.198320
7050,0.003263,0.002376,0.035887
7060,0.032200,0.025339,0.228436
7070,0.001474,0.001786,0.146060
7080,0.040361,0.030735,0.214261
7090,0.015357,0.010118,0.116210
7100,0.052913,0.040871,0.223682
7110,0.045687,0.034908,0.221978
7120,0.096299,0.077093,0.339213
7130,0.058094,0.045271,0.245279
7140,0.063738,0.051300,0.249291
7150,0.020392,0.015080,0.257748
7160,0.035725,0.028833,0.202651
7170,0.058239,0.042855,0.243133
7180,0.070233,0.050668,0.278798
7190,0.032629,0.024778,0.175874
7200,0.068040,0.050796,0.280858
7210,0.033968,0.027188,0.185484
7220,0.052186,0.039593,0.229959
7230,0.113650,0.089733,0.375695
7240,0.024710,0.018810,0.163432
7250,0.073877,0.057139,0.289228
7260,0.031358,0.023061,0.202804
7270,0.035817,0.030388,0.218531
7280,0.048332,0.036456,0.219721
7290,0.049476,0.036542,0.202447
7300,0.054835,0.042229,0.225504
7310,0.013527,0.010014,0.130768
7320,0.078664,0.062350,0.291266
7330,0.010028,0.006896,0.198736
7340,0.066418,0.052227,0.272230
7350,0.027217,0.020810,0.165483
7360,0.006280,0.005555,0.423881
7370,0.020351,0.015837,0.169494
7380,0.044867,0.034990,0.213208
7390,0.047063,0.036704,0.186231
7400,0.051684,0.039421,0.225631
7410,0.037859,0.029864,0.209850
7420,0.047103,0.036040,0.219746
7430,0.014796,0.011557,0.278247
7440,0.034378,0.026511,0.191367
7450,0.030782,0.023568,0.195665
7460,0.063230,0.048939,0.266951
7470,0.039369,0.028618,0.151322
7480,0.019145,0.015596,0.142100
7490,0.030257,0.022667,0.191650
7500,0.019429,0.013551,0.156563
7510,0.009258,0.007745,0.066793
7520,0.038815,0.031292,0.189346
7530,0.026351,0.019731,0.186237
7540,0.065872,0.044371,0.410809
7550,0.024872,0.016121,0.180344
7560,0.055534,0.042895,0.253214
7570,0.034559,0.025783,0.205201
7580,0.051749,0.042120,0.256510
7590,0.015652,0.011168,0.148130
7600,0.044379,0.033042,0.197064
7610,0.016835,0.013451,0.140669
7620,0.037255,0.028978,0.203513
7630,0.054675,0.041290,0.230885
7640,0.035956,0.026637,0.187838
7650,0.073164,0.059261,0.256301
7660,0.026715,0.019898,0.136852
7670,0.027966,0.021543,0.191286
7680,0.015263,0.011844,0.128415
7690,0.021136,0.015895,0.175633
7700,0.032259,0.025212,0.191386
7710,0.067262,0.051693,0.256853
7720,0.017447,0.013230,0.154346
7730,0.038783,0.030908,0.196837
7740,0.047798,0.036726,0.214480
7750,0.021935,0.016771,0.181066
7760,0.019097,0.013312,0.136670
7770,0.053661,0.040964,0.231985
7780,0.042573,0.031791,0.215390
7790,0.091337,0.074774,0.322893
7800,0.019900,0.014111,0.086245
7810,0.016003,0.012402,0.210152
