iter,rec,pre,oa,f1_score,iou,kc
500,0.7425492534737584,0.9186726173727928,0.9835361987352371,0.8212746029756104,0.6967480339770917,0.8127468681466783
1000,0.8314730812516865,0.833114615577716,0.982930138707161,0.8322930390145872,0.7127584803572857,0.8233004678244787
1500,0.9006441837353296,0.8188058158292375,0.9847856238484383,0.8577774239693118,0.7509722202744009,0.8497595827759152
2000,0.8992487570083958,0.7309034415007637,0.9780017957091331,0.8063836148107092,0.6755802155671885,0.7948538053771005
2500,0.9338128086454737,0.8054433098205991,0.9851375445723534,0.8648907672225064,0.761944967275272,0.8570723372545389
3000,0.887792392796316,0.7975571377291645,0.9828042462468147,0.8402591235487942,0.72452315910428,0.8311996767126333
3500,0.9221585603162635,0.8405529451382203,0.9871234372258186,0.8794667662402359,0.7848645089171792,0.8726805765023848
4000,0.9266451036844033,0.8395021274475717,0.9872383400797844,0.8809237669651588,0.7871883442436869,0.8741989941704047
4500,0.8962497815303769,0.8876092245912235,0.9889335855841637,0.8919085767364767,0.8049052253374995,0.8860769868755279
5000,0.8832609488930995,0.9088468513209478,0.9895402565598488,0.895871255289851,0.811382965602468,0.8903660044309794
5500,0.8917367658597977,0.8922735131391897,0.9890003278851509,0.8920050587551042,0.8050623929319436,0.8862101047995768
6000,0.8987764969831081,0.889590497193229,0.9891608878970146,0.8941599050087983,0.8085797477038599,0.8884480219356085
6500,0.9050087497541074,0.8910597924735855,0.9895244240760803,0.8979801046372785,0.8148492676184537,0.8924592018670247
7000,0.8931427230053814,0.8996958247280972,0.9894839748740196,0.8964072975674114,0.8122627991210075,0.8908682140021617
7500,0.8955979193647817,0.9037628454251189,0.9898233041167259,0.89966185747797,0.8176230766806829,0.8943018007028599
8000,0.9091065451670863,0.8872439376780485,0.9894841238856316,0.8980422012361494,0.8149515364776684,0.8924992349623796
8500,0.8911659294154813,0.8980086909296435,0.9892996996641159,0.8945742249810424,0.8092576138508268,0.8889381368987346
9000,0.920690151937853,0.8634107034356385,0.988540031015873,0.8911309350440411,0.8036394586221361,0.8850891964674804
9500,0.8982558262831937,0.9065819967112159,0.990101732313633,0.9023997061389412,0.8221569465552391,0.8971863219977122
10000,0.8916083532545941,0.9114227283036397,0.9900640845298767,0.9014066659342514,0.8205098629155747,0.8961757633309367
10500,0.93269950938487,0.8313755208824927,0.9869345650076866,0.8791276188793045,0.784324454493486,0.8722457394439398
11000,0.8978069671882393,0.9089900413388168,0.9902148693799973,0.9033638957416888,0.8237590320379444,0.898210624150341
11500,0.9045933832406925,0.9063922922316346,0.9903806746006012,0.9054919442797433,0.8273049609341351,0.9004243908648702
12000,0.8864455229998237,0.9188968371273483,0.9902296364307404,0.9023795213145691,0.8221234377799761,0.8972387432241221
12500,0.9115930402708072,0.8915345606820722,0.9898465871810913,0.9014522324977788,0.8205853756795843,0.8961004925762798
13000,0.8943799009409368,0.9046211875893962,0.9898156970739365,0.8994713936568416,0.817308508359096,0.8941077261177725
13500,0.880246762810364,0.9278816587204619,0.9904142618179321,0.9034367433573058,0.8238801892043359,0.8983972411943062
14000,0.8984743324701803,0.8886169767578774,0.9890910387039185,0.8935184686887387,0.8075312993519684,0.8877696833552433
14500,0.8790919268984188,0.9236185051127777,0.9901372343301773,0.9008053173273985,0.8195138964256673,0.8956192807364104
15000,0.9112869268508856,0.8967845703129217,0.9901377260684967,0.9039775876227037,0.8247802028627834,0.8987798609071354
15500,0.9016599303676067,0.9123100985169552,0.9905753880739212,0.9069537498458975,0.8297487409320797,0.9019902391253248
16000,0.8911840651364896,0.9250270031887673,0.9907771348953247,0.9077902226671791,0.831150060644948,0.9029378050085185
16500,0.9074921734857221,0.9099729493693441,0.9907137900590897,0.9087308683416776,0.8327284644813011,0.9038389052308938
17000,0.9085488717460823,0.8961716399296168,0.9899789988994598,0.9023178127375335,0.8220210031720053,0.8970366701922247
17500,0.8933920891692451,0.9150967676599406,0.9903466030955315,0.9041141834682097,0.8250076511889799,0.8990324109138467
18000,0.907804137138227,0.8927924571724465,0.9897501394152641,0.9002357205248724,0.8185715223943427,0.8948336597495667
18500,0.9043529386815184,0.9125735731122033,0.990713968873024,0.9084446588787636,0.8322479169453898,0.9035537103954839
19000,0.8908472379955056,0.9208524666696701,0.9905389621853828,0.905601380208463,0.82748768486291,0.9006227367158969
19500,0.9042482195182773,0.9126299350214184,0.9907122626900673,0.9084197437898894,0.8322060962735424,0.9035279239347652
20000,0.9039122699121807,0.9160900296378315,0.9908873587846756,0.9099604086638624,0.8347957412707003,0.9051614591610635
20500,0.9141609998632508,0.9052542744286532,0.9907531440258026,0.9096858362522561,0.834333687022268,0.9048130751309649
21000,0.9018202267403893,0.9158420907775879,0.9907769709825516,0.9087770748212894,0.8328060690921227,0.9039203305104769
21500,0.9009229473179243,0.9193422370513049,0.9909262508153915,0.9100393996549778,0.834928711521232,0.905262085766543
22000,0.9013767791105746,0.919637762386355,0.9909633919596672,0.9104157109331533,0.8355624434644344,0.9056579198106983
22500,0.9005425359441946,0.9148104445662083,0.9906613752245903,0.9076204203837683,0.830865421983289,0.9027028541172747
