iter,rec,pre,oa,f1_score,iou,kc
500,0.928166384202939,0.5729007996185993,0.8198782043457031,0.7084922905784969,0.5485776704312881,0.588473585159686
1000,0.8618646501151058,0.7372925697698448,0.8950023765563965,0.7947266157143336,0.6593745668625602,0.7247612738090835
1500,0.8246300196420574,0.816043069154259,0.914804126739502,0.820314073218743,0.6953664993333853,0.7644815025133125
2000,0.7360752348594247,0.8897945315610436,0.9162594909667969,0.8056681197011054,0.6745764163135944,0.7529057014955207
2500,0.7777968741550696,0.8636087977248945,0.9186294288635254,0.81845973225364,0.6927057457083111,0.7662072665666593
3000,0.7256693879193025,0.8736143996288183,0.9105473327636718,0.7927989161048861,0.6567248213088642,0.7363812558061834
3500,0.7119328398186006,0.8713491082886392,0.9072768936157226,0.7836153830705065,0.6442167815707652,0.7253712334160476
4000,0.7501204163632836,0.8592103069517444,0.9120847358703613,0.8009679848361455,0.6680121754102527,0.7448823391023981
4500,0.7579672750567579,0.8546236831030656,0.9125155067443848,0.8033987552798865,0.6714005679208552,0.7473988860170707
5000,0.7847109741190025,0.8434738416806608,0.9148871994018555,0.8130320016822571,0.6849653931989278,0.7580276115531416
5500,0.721330726944733,0.9024246923181968,0.9158886909484864,0.8017791985177739,0.6691414449873971,0.749237833925035
6000,0.7224503641704312,0.890001413638692,0.9134888343811035,0.7975207125500602,0.6632303116350032,0.7432671538064777
6500,0.7562584197837117,0.8800882117686333,0.9182191619873047,0.8134879339972269,0.6856128625288885,0.7614990422063422
7000,0.7351281282353026,0.872506551676095,0.9122032928466797,0.7979475887420344,0.6638209626042599,0.7423866530850821
7500,0.7343191302063669,0.8871945646087865,0.9153262977600097,0.8035503407593574,0.6716123278177462,0.7501929742456215
8000,0.7339659325985087,0.8789001293272509,0.9134123992919921,0.7999210452880356,0.6665570145591194,0.7452403931758124
8500,0.7394044154990455,0.8851176972694813,0.9159118919372559,0.8057261005602007,0.6746577154019229,0.7526196729226181
9000,0.75098918380651,0.8800488705842608,0.9171368408203125,0.8104129529666659,0.6812556970822135,0.7578190991380109
9500,0.7724581794864026,0.8629088345997977,0.9173981475830079,0.8151821355038762,0.6880231636704385,0.7622050775926154
10000,0.7091696650180714,0.899586296976594,0.9127461242675782,0.7931088716410972,0.6571503037888304,0.7388019118131165
10500,0.755938867746009,0.8703047457393037,0.91587699508667,0.8091004061539876,0.6794027055975361,0.7554940922327213
11000,0.7489637528346595,0.8759968915500013,0.9157959365844727,0.8075148424474402,0.6771697218477526,0.754046538468014
11500,0.749857123601062,0.8732656725041731,0.9153454284667969,0.806869926163086,0.676263170174164,0.7530628977148832
12000,0.7356765186773273,0.886245037741053,0.9153961906433106,0.8039718832027305,0.6722014908442209,0.7506208701784438
12500,0.7145054642266144,0.8932725959343112,0.9125400886535645,0.793950566504278,0.6583068193175302,0.7393077473158304
13000,0.7050979848778367,0.9002224399966725,0.9120237083435059,0.7908016599652773,0.653988377078461,0.7361393649201913
13500,0.712284905123617,0.8909193175097778,0.9115822792053223,0.7916500874765487,0.6551497039655595,0.7364156347514205
14000,0.7428741149213299,0.8800915322686431,0.9154935760498046,0.8056821402422406,0.6745960747883777,0.7521805322680292
14500,0.7203556039131545,0.8867572680949738,0.9123575782775879,0.7949417598587974,0.6596708220223865,0.7399684123198252
15000,0.7294877395623233,0.8971505599183729,0.9164836502075195,0.8046783777449023,0.6731898451119734,0.7522806503424043
15500,0.722069781009557,0.8898379639915064,0.9133750305175782,0.7972231733310682,0.6628188668540973,0.7429029419133228
16000,0.6959406312268063,0.9092292894498248,0.9119095039367676,0.7884144818299097,0.6507295358074978,0.7340245918534667
16500,0.7463147465120907,0.8868427172682256,0.9177168045043945,0.8105327409178223,0.6814250116840118,0.7584755726201494
17000,0.7484773155338346,0.8847866193702562,0.9176992034912109,0.8109439013914117,0.6820064270645965,0.7588120125828003
17500,0.7545978491389896,0.8749003216993548,0.9166819152832031,0.8103082443175552,0.6811077242884118,0.7572978826415595
18000,0.7391931924917904,0.8905715945677659,0.9170746650695801,0.807852108915389,0.677644204177058,0.7555608174975278
18500,0.7413608568763222,0.8862679294481224,0.9165697479248047,0.8073638868005268,0.6769574372812004,0.7546560551420052
19000,0.7201461440631817,0.8932019631060627,0.9136963500976563,0.7973926355287417,0.6630531785237533,0.7433621641368613
19500,0.7545434177238102,0.8809006583446743,0.9180562973022461,0.8128407484533411,0.684693942614989,0.7607859549163665
20000,0.7526539439717467,0.8795265396770898,0.9173561477661133,0.8111592137603446,0.6823110572493641,0.7586709386151782
20500,0.7339301356529538,0.8900817310607555,0.915879035949707,0.804498808178717,0.6729385245974581,0.7515385561360254
21000,0.7424078811383532,0.8897595140866088,0.9175601959228515,0.809432264739836,0.6798708219343421,0.7573814708949129
21500,0.7385944469248167,0.891187065454293,0.9170858879089355,0.8077473117913876,0.6774967419071597,0.7554820831318595
22000,0.7395709287198053,0.8931091540647204,0.9177092399597168,0.8091206274695242,0.6794312221146627,0.7572588103855761
22500,0.761811022634944,0.8826151771256242,0.9199346542358399,0.8177757941062904,0.6917264847306082,0.7668265898584209
23000,0.7542189482566233,0.8882788248450025,0.9196672477722168,0.8157779352943756,0.6888724333110301,0.7648489402815063
23500,0.7650420973212028,0.8783710226360908,0.9196075973510742,0.8177990077152935,0.6917597033435283,0.7665390341410278
24000,0.7369312881593134,0.8946187967439622,0.9174896049499511,0.8081548809274184,0.6780703868270009,0.7562213623311553
24500,0.7647428458558776,0.8819888888710623,0.9203890113830566,0.8191919529629565,0.6937553948912556,0.7684805588792947
25000,0.7645729357265924,0.8745266009072308,0.9186098861694336,0.8158618261826943,0.6889920823619771,0.7639228992547649
25500,0.7442346576644924,0.8870678548282004,0.9173390808105468,0.8093981787037781,0.679822728494214,0.7571395978629518
26000,0.7371855872018204,0.8929897850338219,0.9171880149841308,0.8076421840953049,0.6773488405261223,0.7554911983878506
