iter,rec,pre,oa,f1_score,iou,kc
500,0.8493598706870037,0.462307376967309,0.9548294313492314,0.5987270546258049,0.4272736846895458,0.5769915393284085
1000,0.8272371959922069,0.9556076524281376,0.9916208533830541,0.8868008851850098,0.7966237786062136,0.882473711289978
1500,0.8809494394248528,0.9048046563707343,0.9915992572743405,0.8927177114648336,0.8062241405900369,0.8883469956950273
2000,0.8895199921841521,0.9109265405728745,0.9921656577817856,0.9000960089716474,0.8183405245489698,0.8960195800450428
2500,0.8941640118457652,0.9278634532551615,0.9930427920433783,0.910702087316498,0.836045012766957,0.907083769826906
3000,0.9009279251663581,0.887927081762493,0.9915576032412949,0.894380260415504,0.808940206468837,0.889983576410862
3500,0.9000109070363824,0.9340419345424581,0.9935113024967973,0.9167106962893229,0.8462288819332388,0.913336058314282
4000,0.8852176574063688,0.9107338016551341,0.9920034921297463,0.8977944680567738,0.8145436055596013,0.8936343097263789
4500,0.9130714369529359,0.9543554677158446,0.9948184310749013,0.9332571101900815,0.87486602357985,0.930563067356675
5000,0.8887776934047581,0.953331148737176,0.9938609625703545,0.9199233400783507,0.8517204141279041,0.9167355455350022
5500,0.8753713432351303,0.9374136103338232,0.9927364882602486,0.9053307835871763,0.8270359392711345,0.9015587461267087
6000,0.889113175234721,0.9532966835025326,0.9938722836074009,0.9200869580567527,0.8520009688938511,0.9169049690577826
6500,0.8781130930442572,0.9420183608339179,0.9930196782594086,0.9089438620203295,0.8330862458676399,0.9053192440641972
7000,0.8925610393423522,0.9392902856950132,0.9934484420284149,0.9153296473195116,0.8438781838717229,0.9119243390196958
7500,0.9013182006388112,0.9448893826290762,0.99399903000042,0.9225896436266355,0.856302928748647,0.9194699764794775
8000,0.9375548905652068,0.9365561392837115,0.9950026030181557,0.9370552487971843,0.8815653379320267,0.9344532607223466
8500,0.9067794726473755,0.9654528102923338,0.9950140471099526,0.9351967682217356,0.8782813014756907,0.9326066981835582
9000,0.9373930942435144,0.93493412881602,0.994927724202474,0.93616199682511,0.8799854809014652,0.9335209403466364
9500,0.9510398127504807,0.9296159796757539,0.9952005981117167,0.9402058694643995,0.8871589701947461,0.9377061733512365
10000,0.929370477909116,0.9466820770289944,0.9951210021972656,0.9379464045829522,0.8831441356917953,0.9354073027716157
10500,0.8870237799239196,0.9539167022908231,0.9938174422069262,0.9192549212461336,0.8505751627442651,0.9160449959537915
11000,0.9229151665183964,0.9564422692661666,0.9952740207795174,0.9393796617901116,0.8856889010591609,0.9369216406821982
11500,0.9297364580872574,0.9495347627884141,0.9952517683788012,0.9395313219070783,0.8859585778588676,0.9370604699966146
12000,0.9365282851502509,0.9537301560980797,0.9956790554908014,0.9450509497492287,0.8958261534285292,0.9428022499509732
12500,0.949922229212145,0.9385655017852956,0.9955461973785072,0.9442097177370667,0.8943155980876146,0.9418903202179548
13000,0.9350297307202624,0.9586784042908401,0.9958232551492671,0.9467064048981758,0.8988058118844401,0.9445332123205692
13500,0.8968887032567584,0.9478244481227158,0.9939501567553448,0.9216533633493497,0.8546911837292036,0.9185094559172756
14000,0.9224039314955408,0.9525100539878061,0.9950966988840411,0.9372152806902042,0.8818486600925723,0.9346646911878445
14500,0.9313508028560927,0.9434380278843365,0.9950609309698946,0.9373554507128389,0.8820968886930552,0.9347846797241455
15000,0.9263278799874491,0.9571869543410483,0.9954331510810441,0.9415046231717076,0.889474478379736,0.9391291058894615
15500,0.9245853387720331,0.9544707221449349,0.995258044171077,0.9392903749254954,0.8855301702947396,0.9368236860724676
16000,0.9172006031436043,0.953593833721807,0.9949439674295405,0.9350432331936492,0.878010509288285,0.9324138820640867
16500,0.9247962426035045,0.9564487760022667,0.9953455155895602,0.9403562274361826,0.8874267482938938,0.937935204839471
17000,0.9364936514328279,0.9351464240769972,0.9949035439439999,0.9358195528802905,0.879380518043873,0.9331659679799139
17500,0.9376220903154304,0.9504307137692171,0.9955849391157909,0.943982954943168,0.8939088240686165,0.9416849708699155
18000,0.9278181636789485,0.957992078347608,0.9955219555926579,0.9426637220893195,0.8915458040955934,0.9403343320721536
18500,0.9432436078822205,0.9508582160133275,0.9958140465521044,0.9470356059446176,0.8993994586058213,0.9448565556157862
19000,0.9376541394270757,0.9498286411465465,0.9955613331128192,0.943702126751895,0.8934053079649025,0.9413918139760781
19500,0.9300073247727744,0.9573256809485523,0.9955781916136383,0.9434687919686575,0.8929871496428802,0.941168402898376
20000,0.9274340912603624,0.9550742729080219,0.9953900409001176,0.9410512667463223,0.8886655578262899,0.9386530298352946
