iter,ce_loss,ds_loss,final_loss
10,0.447075,0.341729,1.493789
20,0.080411,0.088131,0.831112
30,0.360125,0.232770,1.281206
40,0.340451,0.249485,1.272622
50,0.114447,0.069079,0.835374
60,0.265784,0.221255,1.111851
70,0.757886,0.434143,1.943268
80,0.281052,0.223239,1.088959
90,0.161632,0.148414,0.776521
100,0.178260,0.130015,0.815078
110,0.116365,0.105545,0.668800
120,0.158871,0.149392,0.749924
130,0.140835,0.100053,0.653728
140,0.157235,0.129352,0.756872
150,0.103556,0.082399,0.581632
160,0.107543,0.090239,0.556209
170,0.065975,0.049313,0.633447
180,0.119138,0.082104,0.557627
190,0.074145,0.056190,0.485381
200,0.149293,0.099836,0.607438
210,0.075725,0.064816,0.492804
220,0.046624,0.043393,0.376575
230,0.216621,0.139152,0.802947
240,0.136011,0.091165,0.579874
250,0.121269,0.090967,0.540041
260,0.082746,0.056220,0.418608
270,0.132298,0.094590,0.568101
280,0.071555,0.050422,0.476743
290,0.180477,0.120200,0.700826
300,0.136877,0.080323,0.507342
310,0.067114,0.049706,0.444814
320,0.059856,0.045483,0.439699
330,0.074966,0.052979,0.428981
340,0.119831,0.077472,0.597666
350,0.070488,0.054412,0.438049
360,0.076549,0.058280,0.454048
370,0.112607,0.078106,0.637513
380,0.146483,0.097364,0.565620
390,0.241015,0.173066,0.804254
400,0.109897,0.075401,0.487767
410,0.174157,0.129916,0.647046
420,0.072859,0.055656,0.426600
430,0.122641,0.089559,0.511622
440,0.110755,0.076158,0.477603
450,0.137636,0.094715,0.577635
460,0.081433,0.062243,0.428208
470,0.107646,0.080042,0.465955
480,0.120354,0.093632,0.503987
490,0.033709,0.022418,0.238398
500,0.109538,0.067708,0.663882
510,0.073458,0.050900,0.393760
520,0.091182,0.065834,0.547764
530,0.064215,0.051881,0.396181
540,0.080036,0.052324,0.396496
550,0.067034,0.048350,0.345193
560,0.182751,0.152742,0.661518
570,0.143081,0.107430,0.540547
580,0.094101,0.070663,0.514523
590,0.061486,0.046933,0.363576
600,0.056399,0.039043,0.346803
610,0.081245,0.058930,0.431808
620,0.111585,0.079388,0.457070
630,0.106764,0.082186,0.446252
640,0.033029,0.030426,0.308860
650,0.100456,0.072287,0.429967
660,0.046214,0.034442,0.347546
670,0.035360,0.030791,0.315617
680,0.095838,0.074073,0.440063
690,0.071616,0.052597,0.494465
700,0.193709,0.159345,0.647832
710,0.083167,0.063904,0.386256
720,0.061628,0.045207,0.388142
730,0.120021,0.097410,0.456780
740,0.071976,0.057969,0.358220
750,0.117256,0.092834,0.451674
760,0.159038,0.135732,0.567775
770,0.095991,0.076805,0.450658
780,0.022716,0.019685,0.287601
790,0.031668,0.026458,0.331331
