iter,ce_loss,ds_loss,final_loss
10,0.409364,0.327201,1.426953
20,0.075554,0.084375,0.820105
30,0.415928,0.232713,1.363325
40,0.291874,0.257405,1.199041
50,0.104804,0.074793,0.811749
60,0.271950,0.230014,1.133806
70,0.797517,0.444162,1.992161
80,0.261323,0.229555,1.088128
90,0.175685,0.150584,0.799193
100,0.152146,0.133983,0.774407
110,0.150729,0.101493,0.713757
120,0.164321,0.143758,0.744094
130,0.149617,0.089290,0.653473
140,0.163629,0.122793,0.761482
150,0.095330,0.090303,0.593205
160,0.098531,0.086512,0.539201
170,0.076119,0.064364,0.676726
180,0.092230,0.079352,0.507873
190,0.079705,0.055630,0.501792
200,0.139740,0.098484,0.584258
210,0.068351,0.071978,0.505977
220,0.051582,0.043004,0.404737
230,0.228911,0.137346,0.797461
240,0.130186,0.090452,0.574951
250,0.123885,0.090209,0.539212
260,0.086976,0.059224,0.432771
270,0.133113,0.096212,0.576335
280,0.074672,0.051446,0.481448
290,0.174907,0.122089,0.707040
300,0.141191,0.079768,0.524900
310,0.074492,0.054382,0.482259
320,0.054159,0.043789,0.426876
330,0.070904,0.051386,0.430809
340,0.109631,0.087003,0.600997
350,0.070162,0.050087,0.431207
360,0.076932,0.056891,0.448543
370,0.115804,0.076655,0.626861
380,0.144128,0.097303,0.564961
390,0.257697,0.177981,0.827778
400,0.110677,0.075027,0.489324
410,0.174651,0.127220,0.634035
420,0.080699,0.058030,0.447557
430,0.148256,0.101733,0.581015
440,0.107055,0.076623,0.472600
450,0.144875,0.094460,0.576315
460,0.088592,0.065073,0.450299
470,0.111477,0.082830,0.474519
480,0.132162,0.096724,0.525376
490,0.030134,0.025567,0.252594
500,0.107682,0.072968,0.669446
510,0.070496,0.048548,0.388291
520,0.091435,0.064001,0.554669
530,0.073199,0.060785,0.443205
540,0.078868,0.050882,0.403107
550,0.066542,0.049629,0.345279
560,0.210650,0.157789,0.705175
570,0.150850,0.109609,0.558422
580,0.087063,0.069459,0.485337
590,0.069473,0.049445,0.396386
600,0.062717,0.042411,0.366357
610,0.083682,0.062028,0.445293
620,0.117328,0.081866,0.473326
630,0.111826,0.083029,0.458359
640,0.036718,0.032194,0.329584
650,0.105539,0.074957,0.442703
660,0.049392,0.038364,0.369863
670,0.033597,0.028925,0.303900
680,0.100077,0.074860,0.443796
690,0.072589,0.054481,0.510791
700,0.211145,0.169052,0.681540
710,0.089382,0.064162,0.395701
720,0.058060,0.043819,0.376633
730,0.122367,0.097334,0.454259
740,0.083261,0.060992,0.381986
750,0.120022,0.097270,0.465078
760,0.186660,0.145384,0.622739
770,0.103995,0.074083,0.462708
780,0.024419,0.020013,0.295536
790,0.040084,0.029487,0.373688
800,0.024692,0.020251,0.333315
810,0.090931,0.063139,0.420150
820,0.085447,0.062269,0.425418
830,0.047660,0.030965,0.401233
840,0.102076,0.080057,0.422767
850,0.324317,0.197324,0.942622
860,0.036814,0.026495,0.333223
870,0.149049,0.110999,0.528937
880,0.082116,0.061643,0.344290
890,0.097874,0.069268,0.414962
900,0.132109,0.104006,0.505426
910,0.044771,0.031938,0.302297
920,0.022455,0.016027,0.263040
930,0.088400,0.069837,0.387515
940,0.040564,0.030234,0.301065
950,0.051342,0.032602,0.416411
960,0.031666,0.024542,0.294994
970,0.082187,0.060190,0.370123
980,0.095095,0.071325,0.409171
990,0.133487,0.097935,0.529178
1000,0.047091,0.037975,0.317517
1010,0.101258,0.079176,0.432478
1020,0.094779,0.069103,0.410287
1030,0.137463,0.115743,0.510178
1040,0.160254,0.113918,0.546938
1050,0.074184,0.056639,0.345032
1060,0.017012,0.013314,0.284669
1070,0.024499,0.017279,0.277373
1080,0.059121,0.044846,0.292441
1090,0.090160,0.064375,0.420011
1100,0.029410,0.021776,0.366778
1110,0.039223,0.029514,0.282746
1120,0.106914,0.083174,0.510854
1130,0.042634,0.032441,0.297169
1140,0.086623,0.065717,0.405284
1150,0.033080,0.024484,0.338638
1160,0.034501,0.025747,0.317487
1170,0.037010,0.029789,0.323248
1180,0.036590,0.025933,0.320927
1190,0.083969,0.059827,0.374407
1200,0.028005,0.020284,0.233361
1210,0.043712,0.030463,0.246566
1220,0.078291,0.064629,0.374756
1230,0.071221,0.052112,0.316870
1240,0.060558,0.042579,0.322208
1250,0.078618,0.059841,0.341301
1260,0.062211,0.044810,0.310323
