iter,rec,pre,oa,f1_score,iou,kc
500,0.6376047100222528,0.8296413059468084,0.9748691767454147,0.7210559082027211,0.5637900146123146,0.7081336138301941
1000,0.769706179381294,0.8679911761674054,0.9823050051927567,0.8158994330434728,0.6890457245034219,0.8066404357792336
1500,0.7809098135457748,0.8959171681232988,0.9842175170779228,0.834469526504432,0.7159568501042758,0.826224179322972
2000,0.805580390605404,0.895121542956879,0.985287569463253,0.84799381712246,0.7361017933118188,0.8402860142274743
2500,0.8618899030104565,0.8691987217401231,0.9863571152091026,0.8655288831157882,0.762936023874222,0.8583430461293006
3000,0.8459311998022622,0.8801660105143645,0.9862842559814453,0.8627091045040371,0.7585650319725957,0.8554936499478315
3500,0.8828536264494865,0.8674746894108687,0.9871615096926689,0.8750965958327428,0.7779304361520347,0.868330118963369
4000,0.8874425488878342,0.8739985607506682,0.9877485707402229,0.8806692500052432,0.7867819677154124,0.8742124591714772
4500,0.8777330641251306,0.8808268215789072,0.9877218529582024,0.8792772214959649,0.784562639718667,0.8728092547259342
5000,0.89189194327907,0.8702237091196364,0.9877170547842979,0.8809246021482109,0.7871896780496294,0.8744501818080653
5500,0.8851845053664915,0.8868595592212145,0.9883983284235001,0.8860212406077228,0.7953663686469974,0.8799093517666339
6000,0.8906857715762062,0.8826187960944528,0.9883970022201538,0.8866339350151072,0.7963543733723714,0.8805196654248342
6500,0.9017646495308479,0.875710185914536,0.9884757176041603,0.8885464628183534,0.7994454406717468,0.8824715547792055
7000,0.8929305058184219,0.890278940501763,0.9889395833015442,0.8916027517711894,0.8044072224069007,0.8857752488976282
7500,0.9166923955020487,0.8634890715347409,0.9883735030889511,0.8892957039852871,0.8006592818413905,0.8831660585616362
8000,0.8865699866980337,0.9009803539785654,0.9892580434679985,0.8937170856286177,0.8078558151975528,0.8880606274058195
8500,0.8947860533380331,0.8961839374101868,0.9893598183989525,0.8954844498373646,0.810748612552814,0.8898790333838213
9000,0.9065884588074155,0.8870980391146663,0.9893635883927345,0.8967373563035893,0.8128049666388855,0.8911310795179787
9500,0.9085008998388993,0.8801666382805555,0.9890377596020699,0.8941093477066958,0.8084970660097055,0.888330555701657
10000,0.9045780263801613,0.8912543163828082,0.9895164519548416,0.8978667454846829,0.8146626025539315,0.8923417150634588
10500,0.9095176702618784,0.8877383110169065,0.9895314872264862,0.8984960282216672,0.8156993086199065,0.892978035895659
11000,0.9079043223712163,0.8825389910986147,0.9891527593135834,0.8950419805547962,0.8100235165533204,0.8893240380340863
11500,0.9000363445699238,0.8997328953376355,0.9897980988025665,0.8998845943723233,0.8179910850888314,0.8945097940556264
12000,0.895507387015555,0.9083807313411977,0.9900757893919945,0.9018981242358375,0.8213246367585084,0.8966719386526609
12500,0.8959040327847034,0.9072974424107325,0.9900339692831039,0.9015647433439721,0.8207718551283669,0.8963162467579655
13000,0.8981554947943899,0.9031823957830829,0.9899071827530861,0.9006619311317362,0.8192765780038356,0.895345486674729
13500,0.887962780820305,0.9150942571506776,0.9900955483317375,0.9013243887243948,0.8203735292512065,0.8961117364349775
14000,0.8986726553547545,0.9070486140276109,0.9901467561721802,0.9028412084694067,0.8228901918653876,0.8976515465080518
14500,0.8828161849609534,0.9224019790021369,0.9902470484375954,0.9021750526987823,0.8217840694152546,0.8970453334089642
15000,0.9117482176900795,0.8953052374094272,0.9900729432702065,0.9034519174771053,0.8239054282038218,0.8982198418062174
15500,0.9132681081152233,0.8901722831321283,0.9898416772484779,0.9015723068622178,0.8207843925409192,0.8962177107572603
16000,0.905926504990614,0.9034111626381999,0.9902735576033592,0.9046670853991545,0.8259288781884435,0.8995424509547002
16500,0.9115320515961263,0.8963398551060213,0.9901230856776237,0.9038721206112269,0.8246046265288385,0.8986666037417139
17000,0.9093262214005896,0.9007717463303366,0.9902779832482338,0.9050287697541188,0.8265320081066332,0.8999056542085977
17500,0.9056755300127901,0.9054799283852225,0.9903788194060326,0.9055777186366891,0.8274481743085677,0.9005088833144445
18000,0.9245505741637641,0.8799653997445906,0.9897318109869957,0.9017071916698102,0.8210080088211974,0.8962936397579773
18500,0.8902828368070308,0.9187704470792798,0.9904010742902756,0.9043023412146328,0.8253210490721453,0.8992507838411652
19000,0.9010844137372236,0.909119160112423,0.9903722852468491,0.9050839554636976,0.8266240685576957,0.9000130150905926
19500,0.9051339447313902,0.9053766643620322,0.9903483018279076,0.9052552882770416,0.8269099440108828,0.900170441133637
20000,0.9168256345491336,0.8949382223424615,0.990279957652092,0.9057497205945143,0.8277354254701352,0.9006262554896676
20500,0.9192928238853296,0.8907764754433607,0.9901464059948921,0.9048100223175454,0.8261671862923959,0.8996156679712433
21000,0.908053064534647,0.9048533464849516,0.990451917052269,0.9064503818131276,0.8289064956339529,0.9014196255221215
21500,0.9168636610609251,0.8963249684587149,0.9903624132275581,0.9064779898813875,0.8289526698992217,0.9013981033219368
22000,0.9087306677236087,0.9052974058265272,0.9905079007148743,0.9070107878487074,0.8298442269740884,0.9020094966588625
22500,0.9081416955582841,0.9061028321600766,0.9905264601111412,0.9071211182131848,0.8300289568502561,0.9021298002037009
23000,0.9105876778013656,0.9036291360201405,0.9904980063438416,0.907095061950175,0.8299853266001265,0.9020880910040218
23500,0.9114938788285202,0.9018405556049167,0.9904373362660408,0.9066415223841795,0.82922622446867,0.90160224812016
24000,0.9041901559598878,0.910755613618411,0.9906057193875313,0.9074610097141504,0.830598283249117,0.9025127688801643
24500,0.9208903761480167,0.8918516382318934,0.9902812987565994,0.9061384180258402,0.8283849007572566,0.9010151430582056
