iter,ce_loss,ds_loss,final_loss
10,2.489171,0.364262,3.807781
20,0.192423,0.107399,0.937818
30,0.338873,0.218716,1.251488
40,0.323869,0.238005,1.241565
50,0.203928,0.090462,0.935647
60,0.287589,0.218302,1.140043
70,0.765763,0.434142,1.953132
80,0.292797,0.227480,1.139258
90,0.223992,0.149272,0.895670
100,0.134619,0.136528,0.753172
110,0.173502,0.107006,0.755418
120,0.173193,0.166804,0.813415
130,0.136908,0.111124,0.688543
140,0.151087,0.132199,0.766153
150,0.131482,0.098386,0.651769
160,0.115518,0.108242,0.629576
170,0.070279,0.051076,0.622652
180,0.121281,0.101822,0.592797
190,0.062018,0.056630,0.444665
200,0.126645,0.112387,0.600895
210,0.085111,0.095096,0.547798
220,0.049166,0.051844,0.415292
230,0.184793,0.124536,0.728685
240,0.128805,0.106531,0.596367
250,0.143003,0.096545,0.597728
260,0.104093,0.066223,0.513936
270,0.127796,0.097128,0.566590
280,0.063866,0.050256,0.464037
290,0.230972,0.158810,0.860549
300,0.125071,0.088645,0.532933
310,0.064156,0.056383,0.452237
320,0.055338,0.043603,0.445139
330,0.068213,0.049204,0.422104
340,0.108786,0.071348,0.572948
350,0.069428,0.048213,0.422726
360,0.077173,0.056422,0.443604
370,0.113801,0.080011,0.615805
380,0.118502,0.080320,0.502236
390,0.223015,0.153527,0.766176
400,0.107779,0.075533,0.488531
410,0.187735,0.138041,0.679988
420,0.070079,0.054144,0.407827
430,0.117337,0.086519,0.509051
440,0.096971,0.067143,0.443489
450,0.174525,0.112527,0.652555
460,0.063761,0.055532,0.383735
470,0.112285,0.067451,0.447633
480,0.121962,0.085569,0.485826
490,0.037620,0.026496,0.282564
500,0.096786,0.066642,0.631378
510,0.059977,0.044182,0.351185
520,0.114710,0.071480,0.609643
530,0.066950,0.049210,0.397967
540,0.066897,0.044791,0.346038
550,0.066646,0.046598,0.342443
560,0.209058,0.154925,0.710867
570,0.128859,0.097691,0.502903
580,0.098265,0.071567,0.491688
590,0.065523,0.046068,0.378719
600,0.050187,0.035171,0.336990
610,0.071089,0.051301,0.403393
620,0.096027,0.072149,0.433046
630,0.101244,0.075730,0.423111
640,0.038877,0.037695,0.344199
650,0.091482,0.066184,0.394640
660,0.051774,0.034520,0.368188
670,0.032565,0.024299,0.281163
680,0.092629,0.071638,0.413886
690,0.103534,0.063496,0.590346
700,0.223642,0.170956,0.719843
710,0.088942,0.063260,0.398460
720,0.049707,0.038685,0.343320
730,0.159698,0.127066,0.580293
740,0.068406,0.050862,0.324090
750,0.107150,0.079052,0.412474
760,0.157893,0.136633,0.568978
770,0.111156,0.080601,0.472645
780,0.027915,0.022499,0.309270
790,0.032148,0.027329,0.327618
800,0.027831,0.022895,0.366136
810,0.075943,0.054814,0.376006
820,0.076502,0.055840,0.392267
830,0.041425,0.028743,0.382638
840,0.094109,0.072481,0.393633
850,0.217934,0.161794,0.749968
860,0.038936,0.026763,0.344382
870,0.133985,0.097378,0.485588
880,0.079028,0.063170,0.340994
890,0.084434,0.064691,0.376802
900,0.140392,0.110946,0.531694
910,0.037873,0.026823,0.266476
920,0.018667,0.015545,0.251409
930,0.085801,0.062722,0.372082
940,0.038723,0.027428,0.282391
950,0.054655,0.037867,0.441550
960,0.024507,0.022204,0.266984
970,0.072361,0.055262,0.343602
980,0.085540,0.069765,0.384232
990,0.119853,0.084910,0.485935
1000,0.040970,0.029934,0.283294
1010,0.096388,0.075400,0.420167
1020,0.106082,0.080634,0.407696
1030,0.127057,0.104994,0.468888
1040,0.135015,0.110883,0.503431
1050,0.068219,0.050193,0.313526
1060,0.017166,0.013425,0.287363
1070,0.016547,0.012356,0.219257
1080,0.058802,0.045686,0.284690
1090,0.075027,0.050855,0.367512
1100,0.029122,0.023534,0.353752
1110,0.033769,0.029041,0.263509
1120,0.102476,0.080374,0.485640
1130,0.038366,0.031640,0.273949
1140,0.074201,0.054702,0.348624
1150,0.032849,0.025382,0.302943
1160,0.030496,0.022241,0.295900
1170,0.042245,0.033040,0.324230
1180,0.029252,0.022929,0.297944
1190,0.090753,0.062664,0.394935
1200,0.024655,0.018692,0.216129
1210,0.043595,0.030665,0.242053
1220,0.079682,0.060796,0.353211
1230,0.066723,0.050616,0.305693
1240,0.058512,0.043337,0.314983
1250,0.075246,0.057816,0.323711
1260,0.060956,0.043856,0.298409
1270,0.019837,0.015588,0.462909
1280,0.047648,0.037020,0.271560
1290,0.057705,0.043753,0.284853
1300,0.016440,0.012244,0.231935
1310,0.044616,0.030559,0.245498
1320,0.122639,0.101200,0.456828
1330,0.053101,0.038472,0.262324
1340,0.044071,0.033375,0.278453
