iter,ce_loss,ds_loss,final_loss
10,0.356444,0.330970,1.355187
20,0.187885,0.112520,0.820841
30,0.169069,0.143815,0.840493
40,0.141239,0.209261,0.850950
50,0.050070,0.022806,0.514938
60,0.208037,0.134141,0.713149
70,0.291818,0.211625,0.911431
80,0.082205,0.064146,0.447507
90,0.066497,0.048250,0.395712
100,0.092822,0.070129,0.447602
110,0.067014,0.038981,0.471049
120,0.053909,0.040843,0.332364
130,0.078131,0.047741,0.414591
140,0.088578,0.067067,0.415537
150,0.069149,0.053896,0.475233
160,0.031491,0.025209,0.255642
170,0.059265,0.045953,0.438901
180,0.056588,0.042694,0.301272
190,0.076633,0.053812,0.361270
200,0.083159,0.056721,0.377017
210,0.086703,0.061156,0.403313
220,0.043058,0.028700,0.275474
230,0.060600,0.044703,0.305261
240,0.042462,0.030371,0.268614
250,0.063375,0.046896,0.302600
260,0.073345,0.057280,0.313709
270,0.067702,0.051621,0.315495
280,0.045389,0.034731,0.259914
290,0.042805,0.031664,0.198481
300,0.083647,0.061488,0.348157
310,0.068668,0.053893,0.317027
320,0.051671,0.035140,0.272881
330,0.020412,0.016025,0.203026
340,0.057272,0.041151,0.259781
350,0.075488,0.057763,0.379215
360,0.019644,0.015838,0.184524
370,0.016788,0.013487,0.299987
380,0.055154,0.043317,0.264899
390,0.082872,0.061745,0.319276
400,0.094945,0.072456,0.392075
410,0.061183,0.054925,0.286887
420,0.038309,0.028396,0.246979
430,0.202769,0.162495,0.607297
440,0.045674,0.037719,0.263571
450,0.056985,0.037893,0.307836
460,0.059650,0.044304,0.305979
470,0.081109,0.063059,0.367205
480,0.072012,0.058162,0.321963
490,0.031146,0.023070,0.145369
500,0.024644,0.019078,0.218279
510,0.047544,0.036536,0.259030
520,0.078527,0.048858,0.385420
530,0.035050,0.028127,0.249797
540,0.040408,0.031060,0.197440
550,0.030262,0.024720,0.235459
560,0.087690,0.069415,0.336144
570,0.052395,0.040420,0.242337
580,0.019898,0.016605,0.194299
590,0.059951,0.042339,0.260528
600,0.031537,0.022519,0.227593
610,0.044419,0.031384,0.281233
620,0.020039,0.014944,0.194198
630,0.064710,0.048932,0.274918
640,0.015114,0.011475,0.163189
650,0.037608,0.028705,0.198561
660,0.025372,0.019774,0.196666
670,0.023584,0.015781,0.179446
680,0.037798,0.028772,0.223344
690,0.036778,0.028942,0.210333
700,0.073950,0.057037,0.289749
710,0.046499,0.034762,0.241392
720,0.056456,0.039023,0.294206
730,0.125648,0.096373,0.414700
740,0.038183,0.030854,0.209722
750,0.060077,0.046522,0.255789
760,0.088223,0.072072,0.321874
770,0.071902,0.053721,0.292495
780,0.053683,0.042798,0.266578
790,0.015597,0.011519,0.161037
800,0.036878,0.030289,0.221857
810,0.043390,0.033776,0.237632
820,0.043099,0.032190,0.220123
830,0.019594,0.014002,0.253635
840,0.080168,0.061639,0.319548
850,0.089363,0.072753,0.341949
860,0.046070,0.033816,0.379006
870,0.075606,0.057758,0.288719
