iter,ce_loss,ds_loss,final_loss
10,0.437482,0.338482,1.477732
20,0.133369,0.110902,0.740586
30,0.189413,0.156840,0.897287
40,0.112896,0.141110,0.714010
50,0.035823,0.036000,0.464175
60,0.250183,0.112655,0.733065
70,0.335384,0.213027,0.982917
80,0.086903,0.069569,0.483509
90,0.102710,0.065474,0.512922
100,0.091419,0.064409,0.437427
110,0.046713,0.035531,0.424148
120,0.075961,0.053153,0.387713
130,0.083331,0.046976,0.437571
140,0.097609,0.067075,0.444599
150,0.059573,0.048445,0.444775
160,0.032141,0.025523,0.265183
170,0.069596,0.048229,0.448114
180,0.066659,0.045621,0.316425
190,0.068631,0.050858,0.347144
200,0.096097,0.063686,0.402671
210,0.090029,0.061418,0.423520
220,0.040488,0.030514,0.274354
230,0.065005,0.047182,0.325153
240,0.046103,0.032903,0.292052
250,0.062254,0.046763,0.305641
260,0.082974,0.065121,0.346411
270,0.069405,0.050588,0.300455
280,0.048415,0.034586,0.274568
290,0.051477,0.032329,0.230151
300,0.086549,0.067988,0.356242
310,0.069370,0.054017,0.315556
320,0.047671,0.033794,0.266832
330,0.020247,0.015141,0.206366
340,0.075769,0.053006,0.320369
350,0.068681,0.053520,0.353013
360,0.026709,0.020368,0.220000
370,0.009454,0.008178,0.209958
380,0.063294,0.047280,0.280951
390,0.084348,0.063005,0.324565
400,0.109953,0.078719,0.434839
410,0.064722,0.055719,0.293136
420,0.041385,0.032604,0.272812
430,0.141706,0.106632,0.484967
440,0.045173,0.037967,0.273833
450,0.051422,0.037292,0.300036
460,0.076603,0.053975,0.347324
470,0.068455,0.049056,0.323647
480,0.067202,0.050515,0.294015
490,0.039098,0.030207,0.188466
500,0.020815,0.016630,0.204914
510,0.034802,0.028471,0.211724
520,0.038664,0.028917,0.253892
530,0.032584,0.027113,0.245896
540,0.040792,0.031586,0.196525
550,0.026797,0.027611,0.237333
560,0.082904,0.066383,0.323961
570,0.057558,0.043674,0.248957
580,0.017470,0.014966,0.187425
590,0.060368,0.041948,0.257780
600,0.028996,0.023914,0.229065
610,0.063319,0.047120,0.350339
620,0.022105,0.017454,0.206978
630,0.057727,0.044540,0.257436
640,0.014502,0.011687,0.157655
650,0.047315,0.034781,0.224671
660,0.026098,0.020431,0.199552
670,0.029672,0.017911,0.205024
680,0.049389,0.033377,0.250320
690,0.041536,0.036958,0.256934
700,0.083782,0.064975,0.318065
710,0.048512,0.035558,0.247200
720,0.050810,0.032792,0.280960
730,0.227234,0.164544,0.641279
740,0.035037,0.027922,0.197197
750,0.061706,0.044796,0.260739
760,0.082328,0.063336,0.296785
770,0.073348,0.057013,0.304643
780,0.047333,0.035825,0.235828
790,0.013333,0.010127,0.146743
800,0.033833,0.029031,0.213876
810,0.041221,0.032477,0.234980
820,0.043798,0.032025,0.220714
830,0.019146,0.013817,0.254622
840,0.080532,0.061722,0.318708
850,0.086926,0.073567,0.331768
860,0.022149,0.015811,0.205190
870,0.075873,0.060779,0.298874
880,0.037723,0.028943,0.216313
890,0.089821,0.071326,0.341458
900,0.074235,0.059011,0.288571
910,0.034744,0.024460,0.233688
920,0.024648,0.018311,0.183073
930,0.055035,0.042568,0.253837
940,0.058615,0.044390,0.285247
950,0.015308,0.011613,0.208543
960,0.019677,0.015103,0.152937
970,0.050036,0.040520,0.248284
980,0.039771,0.029706,0.225802
990,0.029222,0.021778,0.183457
1000,0.052290,0.039933,0.257722
1010,0.074331,0.057628,0.302652
1020,0.022036,0.017159,0.165626
1030,0.099118,0.074721,0.351034
1040,0.065228,0.051615,0.261869
1050,0.057851,0.044331,0.239799
1060,0.058731,0.045241,0.250703
1070,0.021373,0.015564,0.204074
1080,0.040471,0.028997,0.198636
1090,0.008484,0.007463,0.149544
1100,0.041714,0.026014,0.382074
1110,0.018348,0.013255,0.149563
1120,0.054240,0.040543,0.248245
1130,0.049630,0.037200,0.245312
1140,0.042914,0.031790,0.263184
1150,0.041084,0.031754,0.245555
1160,0.017763,0.016727,0.288256
1170,0.013870,0.010831,0.157440
1180,0.042720,0.029211,0.277974
1190,0.031740,0.026008,0.194973
1200,0.028497,0.021829,0.179740
1210,0.037602,0.026259,0.203230
1220,0.074023,0.054410,0.290341
1230,0.040779,0.030600,0.220294
1240,0.078000,0.058645,0.331354
1250,0.058305,0.042718,0.237710
1260,0.040360,0.030683,0.209927
1270,0.090620,0.064162,0.334743
1280,0.050919,0.039390,0.256680
1290,0.060316,0.045364,0.238283
1300,0.033919,0.025765,0.233846
1310,0.067414,0.052913,0.279712
1320,0.062488,0.046416,0.273088
1330,0.041653,0.031763,0.192780
1340,0.028059,0.021572,0.196428
1350,0.047837,0.036587,0.217198
1360,0.043672,0.036001,0.171549
1370,0.074943,0.058625,0.305804
1380,0.033559,0.025244,0.199187
1390,0.057542,0.037329,0.251618
