iter,rec,pre,oa,f1_score,iou,kc
500,0.8094207757847173,0.7262978930031431,0.9747527912259102,0.7656097642798373,0.6202331662427389,0.7523088936803943
1000,0.8232295185185456,0.8302016810242726,0.9824176952242851,0.8267008997191724,0.7045951876391131,0.8174401297600614
1500,0.8547950334450484,0.8273041569892206,0.9835131242871284,0.8408249508285611,0.7253649493487375,0.8321337296658571
2000,0.8536270345097907,0.8545106229406911,0.9851395785808563,0.8540686001931574,0.7453051730122054,0.8462397811694933
2500,0.8884275817990489,0.8376672151848288,0.9855455756187439,0.862301027312525,0.7579342585460858,0.854680440144849
3000,0.8631503356205306,0.8581123571914526,0.9857580959796906,0.8606239735550149,0.7553467455694005,0.8531196789963728
3500,0.8919403539536969,0.8454001240411004,0.9861860051751137,0.8680468744273124,0.7668576152286718,0.8607638838675045
4000,0.8974319672796491,0.8585462602219248,0.9872426390647888,0.8775585565292632,0.7818301450236338,0.8708327920960764
4500,0.8933037506572371,0.8664877933350509,0.987552784383297,0.8796914592837776,0.7852224876562874,0.8731299457618787
5000,0.8928888229112658,0.8664421526268753,0.9875321388244629,0.8794667115357022,0.7848644217799369,0.8728943464935696
5500,0.8806219089747687,0.8872471939335238,0.9882176518440247,0.8839221369601341,0.7919896686711371,0.8777160807971763
6000,0.8837744530580994,0.8802568168727415,0.9879548773169518,0.882012127724777,0.7889281714029593,0.8756656422388718
6500,0.9011243415746047,0.8712944500538788,0.9881820604205132,0.88595837657648,0.79526505827841,0.8797283694131769
7000,0.9189750100002413,0.8569929046518435,0.988060437142849,0.8869023551890544,0.7967875588665813,0.8806080070544036
7500,0.9054337691512848,0.874523555721555,0.988564632833004,0.889710273615823,0.8013316276583916,0.8836818823039404
8000,0.8972470999300166,0.8879628428803513,0.9889984652400017,0.8925808293065721,0.8060008828885169,0.8867833383062426
8500,0.892227015350279,0.8962633454310066,0.989249050617218,0.8942406257223936,0.8087117744822211,0.8885773292026027
9000,0.9101268257296155,0.8810267910867217,0.9891607388854027,0.895340421085421,0.8105125218442122,0.8896264080210009
9500,0.9171857163646362,0.8639184119929851,0.9884215518832207,0.8897555341865865,0.8014050613030644,0.8836512214921305
10000,0.9158926687079103,0.8730158619516697,0.988928847014904,0.8939404267164389,0.808220866496907,0.8881035612397139
10500,0.9230823120411681,0.8622444093461521,0.9885689467191696,0.8916267856063137,0.8044463489620329,0.885600439776638
11000,0.9029112951171765,0.876346617513143,0.9885639846324921,0.8894306483320402,0.8008780784344606,0.8834022297904423
11500,0.9273918858736627,0.8594185642267707,0.9885732531547546,0.8921123144184672,0.8052371427435764,0.8860886791499556
12000,0.9125722229494386,0.8828610214117316,0.9893781170248985,0.8974707886193579,0.8140108936392716,0.8918713330391022
12500,0.9163892071984187,0.8783693798342026,0.9892763718962669,0.8969765910906895,0.8131981459737434,0.8913230804035909
13000,0.9198586876319502,0.8742606281060847,0.9891779199242592,0.8964802139562615,0.8123825465515752,0.8907746273870635
13500,0.9056645608266963,0.8909641767289239,0.9895481914281845,0.8982542280018933,0.8153008169687235,0.892745764781667
14000,0.9021165410207339,0.8980039448811469,0.9897939190268517,0.9000555450856753,0.8182736328770176,0.8946779598015778
14500,0.9087926801889917,0.8928434667395074,0.9897974133491516,0.9007474772425621,0.819418157879745,0.8953702303845845
15000,0.9269911449417061,0.8717996365982182,0.9893365278840065,0.898548682352149,0.8157861068894079,0.8929267872487422
15500,0.9101671923344402,0.8892298912182247,0.9896479994058609,0.8995767313704921,0.8174824697144448,0.894120231893502
16000,0.9169967538521954,0.8850029472742794,0.9897016659379005,0.9007158317427278,0.8193657816164671,0.8952868117847589
16500,0.9087210148398462,0.8924908003448596,0.9897737130522728,0.9005327846369258,0.8190628806876658,0.8951430160625632
17000,0.9183074984624857,0.8887680985558525,0.9899836927652359,0.9032963652929041,0.8236467325415163,0.8980161685464796
17500,0.9077551414403419,0.8976558590507154,0.9900285676121712,0.9026772530750069,0.8226178265278492,0.8974225076248087
18000,0.9201074687725553,0.8844346890643645,0.9898055121302605,0.9019184833288855,0.8213584052148455,0.8965440331808873
18500,0.9198003315619316,0.887362757528494,0.9899667277932167,0.9032904263236403,0.8236368570173552,0.898001121676156
19000,0.9156927370093757,0.8899699983823632,0.9899380430579185,0.9026481498475125,0.8225694882840732,0.8973441460548848
19500,0.9227566003420924,0.883779280845376,0.9898834154009819,0.9028474586506491,0.8229005763777092,0.897513959181607
20000,0.9277490425728738,0.8756572263144526,0.9896082803606987,0.9009507922321728,0.8197547351514923,0.8954721102181692
20500,0.9253919838650585,0.8779286361376559,0.9896445423364639,0.9010356930163064,0.819895320794687,0.8955761080150032
